name,regulator_id,site,target_id,modality,tissue,cluster,weight
PE P-38:6 or PE O-38:7 (regulates) PSMD6,PE P-38:6 or PE O-38:7,NA,ENSG00000163636.11,EE,blood.muscle,4,0.120705151439184
PE P-38:6 or PE O-38:7 (regulates) OMA1,PE P-38:6 or PE O-38:7,NA,ENSG00000162600.12,EE,blood.muscle,4,0.106672134760662
PE P-38:6 or PE O-38:7 (regulates) NOL9,PE P-38:6 or PE O-38:7,NA,ENSG00000162408.11,EE,blood.muscle,4,0.191246132772493
PE P-38:6 or PE O-38:7 (regulates) SLC25A44,PE P-38:6 or PE O-38:7,NA,ENSG00000160785.14,EE,blood.muscle,4,0.108317475046759
PE P-38:6 or PE O-38:7 (regulates) ATAD3B,PE P-38:6 or PE O-38:7,NA,ENSG00000160072.20,EE,blood.muscle,4,0.120532433913971
PE P-38:6 or PE O-38:7 (regulates) NAE1,PE P-38:6 or PE O-38:7,NA,ENSG00000159593.15,EE,blood.muscle,4,0.132282876973489
PE P-38:6 or PE O-38:7 (regulates) EIF5B,PE P-38:6 or PE O-38:7,NA,ENSG00000158417.11,EE,blood.muscle,4,0.172357067225865
PE P-38:6 or PE O-38:7 (regulates) RNF207,PE P-38:6 or PE O-38:7,NA,ENSG00000158286.13,EE,blood.muscle,4,0.126955372061486
PE P-38:6 or PE O-38:7 (regulates) TPRG1L,PE P-38:6 or PE O-38:7,NA,ENSG00000158109.15,EE,blood.muscle,4,0.145749397277593
PE P-38:6 or PE O-38:7 (regulates) RRAGA,PE P-38:6 or PE O-38:7,NA,ENSG00000155876.6,EE,blood.muscle,4,0.11831452374568
PE P-38:6 or PE O-38:7 (regulates) TRIP12,PE P-38:6 or PE O-38:7,NA,ENSG00000153827.14,EE,blood.muscle,4,0.156150456131143
PE P-38:6 or PE O-38:7 (regulates) ADGRF4,PE P-38:6 or PE O-38:7,NA,ENSG00000153294.12,EE,blood.muscle,4,0.114814938719326
PE P-38:6 or PE O-38:7 (regulates) LAMTOR1,PE P-38:6 or PE O-38:7,NA,ENSG00000149357.10,EE,blood.muscle,4,0.122910426174445
PE P-38:6 or PE O-38:7 (regulates) TMEM108,PE P-38:6 or PE O-38:7,NA,ENSG00000144868.14,EE,blood.muscle,4,0.118624107032669
PE P-38:6 or PE O-38:7 (regulates) DPP9,PE P-38:6 or PE O-38:7,NA,ENSG00000142002.18,EE,blood.muscle,4,0.110087305911902
PE P-38:6 or PE O-38:7 (regulates) SLC16A3,PE P-38:6 or PE O-38:7,NA,ENSG00000141526.18,EE,blood.muscle,4,0.192664799193159
PE P-38:6 or PE O-38:7 (regulates) ANKRD52,PE P-38:6 or PE O-38:7,NA,ENSG00000139645.11,EE,blood.muscle,4,0.117737288915941
PE P-38:6 or PE O-38:7 (regulates) ABI2,PE P-38:6 or PE O-38:7,NA,ENSG00000138443.17,EE,blood.muscle,4,0.106436587668754
PE P-38:6 or PE O-38:7 (regulates) DNAJC13,PE P-38:6 or PE O-38:7,NA,ENSG00000138246.17,EE,blood.muscle,4,0.116458095235524
PE P-38:6 or PE O-38:7 (regulates) RABGGTB,PE P-38:6 or PE O-38:7,NA,ENSG00000137955.16,EE,blood.muscle,4,0.100340350168387
PE P-38:6 or PE O-38:7 (regulates) BZW2,PE P-38:6 or PE O-38:7,NA,ENSG00000136261.16,EE,blood.muscle,4,0.118877056143907
PE P-38:6 or PE O-38:7 (regulates) FHOD3,PE P-38:6 or PE O-38:7,NA,ENSG00000134775.16,EE,blood.muscle,4,0.117741104471
PE P-38:6 or PE O-38:7 (regulates) ECHDC3,PE P-38:6 or PE O-38:7,NA,ENSG00000134463.15,EE,blood.muscle,4,0.106154849435686
PE P-38:6 or PE O-38:7 (regulates) PIK3C2B,PE P-38:6 or PE O-38:7,NA,ENSG00000133056.14,EE,blood.muscle,4,0.102361767042585
PE P-38:6 or PE O-38:7 (regulates) ATP6V1E1,PE P-38:6 or PE O-38:7,NA,ENSG00000131100.13,EE,blood.muscle,4,0.177279036540078
PE P-38:6 or PE O-38:7 (regulates) UBA1,PE P-38:6 or PE O-38:7,NA,ENSG00000130985.17,EE,blood.muscle,4,0.202454272883456
PE P-38:6 or PE O-38:7 (regulates) FBP2,PE P-38:6 or PE O-38:7,NA,ENSG00000130957.5,EE,blood.muscle,4,0.113571612401623
PE P-38:6 or PE O-38:7 (regulates) ATG4D,PE P-38:6 or PE O-38:7,NA,ENSG00000130734.10,EE,blood.muscle,4,0.106842482768639
PE P-38:6 or PE O-38:7 (regulates) ADRM1,PE P-38:6 or PE O-38:7,NA,ENSG00000130706.13,EE,blood.muscle,4,0.130711501225906
PE P-38:6 or PE O-38:7 (regulates) ATXN10,PE P-38:6 or PE O-38:7,NA,ENSG00000130638.17,EE,blood.muscle,4,0.145192084236946
PE P-38:6 or PE O-38:7 (regulates) XPO7,PE P-38:6 or PE O-38:7,NA,ENSG00000130227.17,EE,blood.muscle,4,0.121025390741907
PE P-38:6 or PE O-38:7 (regulates) HAT1,PE P-38:6 or PE O-38:7,NA,ENSG00000128708.13,EE,blood.muscle,4,0.106188828570772
PE P-38:6 or PE O-38:7 (regulates) AAMP,PE P-38:6 or PE O-38:7,NA,ENSG00000127837.10,EE,blood.muscle,4,0.110734237338492
PE P-38:6 or PE O-38:7 (regulates) TMX4,PE P-38:6 or PE O-38:7,NA,ENSG00000125827.9,EE,blood.muscle,4,0.132570022226403
PE P-38:6 or PE O-38:7 (regulates) CCDC18,PE P-38:6 or PE O-38:7,NA,ENSG00000122483.18,EE,blood.muscle,4,0.112450239522913
PE P-38:6 or PE O-38:7 (regulates) GTF3A,PE P-38:6 or PE O-38:7,NA,ENSG00000122034.17,EE,blood.muscle,4,0.103726204251926
PE P-38:6 or PE O-38:7 (regulates) ADGRB2,PE P-38:6 or PE O-38:7,NA,ENSG00000121753.13,EE,blood.muscle,4,0.167454593809409
PE P-38:6 or PE O-38:7 (regulates) ARL1,PE P-38:6 or PE O-38:7,NA,ENSG00000120805.14,EE,blood.muscle,4,0.118245324567595
PE P-38:6 or PE O-38:7 (regulates) WBP4,PE P-38:6 or PE O-38:7,NA,ENSG00000120688.9,EE,blood.muscle,4,0.186712797015227
PE P-38:6 or PE O-38:7 (regulates) WDR55,PE P-38:6 or PE O-38:7,NA,ENSG00000120314.19,EE,blood.muscle,4,0.108279443672847
PE P-38:6 or PE O-38:7 (regulates) ARMH3,PE P-38:6 or PE O-38:7,NA,ENSG00000120029.13,EE,blood.muscle,4,0.113978636066005
PE P-38:6 or PE O-38:7 (regulates) EIF2B2,PE P-38:6 or PE O-38:7,NA,ENSG00000119718.11,EE,blood.muscle,4,0.108742881890176
PE P-38:6 or PE O-38:7 (regulates) HSDL2,PE P-38:6 or PE O-38:7,NA,ENSG00000119471.15,EE,blood.muscle,4,0.163164258742147
PE P-38:6 or PE O-38:7 (regulates) RBM18,PE P-38:6 or PE O-38:7,NA,ENSG00000119446.14,EE,blood.muscle,4,0.131780309187024
PE P-38:6 or PE O-38:7 (regulates) CA14,PE P-38:6 or PE O-38:7,NA,ENSG00000118298.12,EE,blood.muscle,4,0.115401810759552
PE P-38:6 or PE O-38:7 (regulates) ELMOD3,PE P-38:6 or PE O-38:7,NA,ENSG00000115459.18,EE,blood.muscle,4,0.103923717291946
PE P-38:6 or PE O-38:7 (regulates) TPI1,PE P-38:6 or PE O-38:7,NA,ENSG00000111669.15,EE,blood.muscle,4,0.138611859730885
PE P-38:6 or PE O-38:7 (regulates) GPN3,PE P-38:6 or PE O-38:7,NA,ENSG00000111231.9,EE,blood.muscle,4,0.1583591900608
PE P-38:6 or PE O-38:7 (regulates) PANX1,PE P-38:6 or PE O-38:7,NA,ENSG00000110218.9,EE,blood.muscle,4,0.104261253399572
PE P-38:6 or PE O-38:7 (regulates) RAPGEFL1,PE P-38:6 or PE O-38:7,NA,ENSG00000108352.13,EE,blood.muscle,4,0.176082844814535
PE P-38:6 or PE O-38:7 (regulates) DNASE2,PE P-38:6 or PE O-38:7,NA,ENSG00000105612.9,EE,blood.muscle,4,0.200550592999698
PE P-38:6 or PE O-38:7 (regulates) NUCB1,PE P-38:6 or PE O-38:7,NA,ENSG00000104805.16,EE,blood.muscle,4,0.111914569937859
PE P-38:6 or PE O-38:7 (regulates) KCTD9,PE P-38:6 or PE O-38:7,NA,ENSG00000104756.16,EE,blood.muscle,4,0.111964353639206
PE P-38:6 or PE O-38:7 (regulates) PSMD7,PE P-38:6 or PE O-38:7,NA,ENSG00000103035.11,EE,blood.muscle,4,0.108539731648513
PE P-38:6 or PE O-38:7 (regulates) ZNF629,PE P-38:6 or PE O-38:7,NA,ENSG00000102870.6,EE,blood.muscle,4,0.16534316494128
PE P-38:6 or PE O-38:7 (regulates) FGF9,PE P-38:6 or PE O-38:7,NA,ENSG00000102678.7,EE,blood.muscle,4,0.183413710978649
PE P-38:6 or PE O-38:7 (regulates) MYL12A,PE P-38:6 or PE O-38:7,NA,ENSG00000101608.13,EE,blood.muscle,4,0.123589880158695
PE P-38:6 or PE O-38:7 (regulates) MTHFD1,PE P-38:6 or PE O-38:7,NA,ENSG00000100714.17,EE,blood.muscle,4,0.110130849598365
PE P-38:6 or PE O-38:7 (regulates) HNRNPC,PE P-38:6 or PE O-38:7,NA,ENSG00000092199.19,EE,blood.muscle,4,0.153461438918958
PE P-38:6 or PE O-38:7 (regulates) PITPNM2,PE P-38:6 or PE O-38:7,NA,ENSG00000090975.14,EE,blood.muscle,4,0.125284454328983
PE P-38:6 or PE O-38:7 (regulates) C3orf18,PE P-38:6 or PE O-38:7,NA,ENSG00000088543.15,EE,blood.muscle,4,0.129171300867684
PE P-38:6 or PE O-38:7 (regulates) OGFOD1,PE P-38:6 or PE O-38:7,NA,ENSG00000087263.17,EE,blood.muscle,4,0.114035101500515
PE P-38:6 or PE O-38:7 (regulates) GBA2,PE P-38:6 or PE O-38:7,NA,ENSG00000070610.14,EE,blood.muscle,4,0.147277241124996
PE P-38:6 or PE O-38:7 (regulates) ZC3H15,PE P-38:6 or PE O-38:7,NA,ENSG00000065548.18,EE,blood.muscle,4,0.128056730719453
PE P-38:6 or PE O-38:7 (regulates) ADCK1,PE P-38:6 or PE O-38:7,NA,ENSG00000063761.16,EE,blood.muscle,4,0.212787653909018
PE P-38:6 or PE O-38:7 (regulates) MSMO1,PE P-38:6 or PE O-38:7,NA,ENSG00000052802.13,EE,blood.muscle,4,0.116195249838054
PE P-38:6 or PE O-38:7 (regulates) AP2S1,PE P-38:6 or PE O-38:7,NA,ENSG00000042753.12,EE,blood.muscle,4,0.104404336170872
PE P-38:6 or PE O-38:7 (regulates) NSUN2,PE P-38:6 or PE O-38:7,NA,ENSG00000037474.15,EE,blood.muscle,4,0.119746216098214
PE P-38:6 or PE O-38:7 (regulates) SYT7,PE P-38:6 or PE O-38:7,NA,ENSG00000011347.10,EE,blood.muscle,4,0.119185185480659
PE P-38:6 or PE O-38:7 (regulates) VTA1,PE P-38:6 or PE O-38:7,NA,ENSG00000009844.16,EE,blood.muscle,4,0.185090299588645
PE P-38:6 or PE O-38:7 (regulates) AP2B1,PE P-38:6 or PE O-38:7,NA,ENSG00000006125.18,EE,blood.muscle,4,0.100711321314738
SM 43:3;O2 (regulates) ENSG00000289444.1,SM 43:3;O2,NA,ENSG00000289444.1,RE,blood.muscle,7,0.137627071461304
SM 43:3;O2 (regulates) ENSG00000288961.1,SM 43:3;O2,NA,ENSG00000288961.1,RE,blood.muscle,7,0.246311697488879
SM 43:3;O2 (regulates) ENSG00000288538.1,SM 43:3;O2,NA,ENSG00000288538.1,RE,blood.muscle,7,0.157480789910102
SM 43:3;O2 (regulates) POLR2J3,SM 43:3;O2,NA,ENSG00000285437.2,RE,blood.muscle,7,0.102764835538206
SM 43:3;O2 (regulates) ENSG00000283341.3,SM 43:3;O2,NA,ENSG00000283341.3,RE,blood.muscle,7,0.132677280620867
SM 43:3;O2 (regulates) RPPH1,SM 43:3;O2,NA,ENSG00000277209.1,RE,blood.muscle,7,0.107370366334462
SM 43:3;O2 (regulates) ENSG00000274220.1,SM 43:3;O2,NA,ENSG00000274220.1,RE,blood.muscle,7,0.111858883091111
SM 43:3;O2 (regulates) ENSG00000273295.1,SM 43:3;O2,NA,ENSG00000273295.1,RE,blood.muscle,7,0.125880506337383
SM 43:3;O2 (regulates) SNORD3A,SM 43:3;O2,NA,ENSG00000263934.5,RE,blood.muscle,7,0.132957788786733
SM 43:3;O2 (regulates) GMDS-DT,SM 43:3;O2,NA,ENSG00000250903.10,RE,blood.muscle,7,0.180046719075845
SM 43:3;O2 (regulates) NAIP,SM 43:3;O2,NA,ENSG00000249437.8,RE,blood.muscle,7,0.148078627111881
SM 43:3;O2 (regulates) ENSG00000245498.7,SM 43:3;O2,NA,ENSG00000245498.7,RE,blood.muscle,7,0.121798644748446
SM 43:3;O2 (regulates) RPL23AP7,SM 43:3;O2,NA,ENSG00000240356.6,RE,blood.muscle,7,0.106697768987467
SM 43:3;O2 (regulates) ZFAND2A-DT,SM 43:3;O2,NA,ENSG00000229043.3,RE,blood.muscle,7,0.100999669217404
SM 43:3;O2 (regulates) RBM26-AS1,SM 43:3;O2,NA,ENSG00000227354.7,RE,blood.muscle,7,0.12203549134023
SM 43:3;O2 (regulates) FXYD7,SM 43:3;O2,NA,ENSG00000221946.8,RE,blood.muscle,7,0.16598883726269
SM 43:3;O2 (regulates) ZNF254,SM 43:3;O2,NA,ENSG00000213096.11,RE,blood.muscle,7,0.150991073485876
SM 43:3;O2 (regulates) HCP5,SM 43:3;O2,NA,ENSG00000206337.12,RE,blood.muscle,7,0.17682465791117
SM 43:3;O2 (regulates) ZNF425,SM 43:3;O2,NA,ENSG00000204947.9,RE,blood.muscle,7,0.108793186139924
SM 43:3;O2 (regulates) GPRASP1,SM 43:3;O2,NA,ENSG00000198932.13,RE,blood.muscle,7,0.116185972639947
SM 43:3;O2 (regulates) MT-ND2,SM 43:3;O2,NA,ENSG00000198763.3,RE,blood.muscle,7,0.104049099045187
SM 43:3;O2 (regulates) ZNF544,SM 43:3;O2,NA,ENSG00000198131.15,RE,blood.muscle,7,0.305471905591417
SM 43:3;O2 (regulates) CPLANE1,SM 43:3;O2,NA,ENSG00000197603.16,RE,blood.muscle,7,0.153340523932983
SM 43:3;O2 (regulates) SLC38A3,SM 43:3;O2,NA,ENSG00000188338.15,RE,blood.muscle,7,0.20889014910361
SM 43:3;O2 (regulates) AP2A2,SM 43:3;O2,NA,ENSG00000183020.15,RE,blood.muscle,7,0.127034677031361
SM 43:3;O2 (regulates) ERCC6L2,SM 43:3;O2,NA,ENSG00000182150.19,RE,blood.muscle,7,0.118905169266732
SM 43:3;O2 (regulates) ZNF707,SM 43:3;O2,NA,ENSG00000181135.16,RE,blood.muscle,7,0.114167489275944
SM 43:3;O2 (regulates) PLD5,SM 43:3;O2,NA,ENSG00000180287.17,RE,blood.muscle,7,0.12255432003289
SM 43:3;O2 (regulates) ZNF48,SM 43:3;O2,NA,ENSG00000180035.13,RE,blood.muscle,7,0.224038402302375
SM 43:3;O2 (regulates) WDR97,SM 43:3;O2,NA,ENSG00000179698.14,RE,blood.muscle,7,0.110704520053307
SM 43:3;O2 (regulates) NSUN3,SM 43:3;O2,NA,ENSG00000178694.10,RE,blood.muscle,7,0.117037852938741
SM 43:3;O2 (regulates) ACSF3,SM 43:3;O2,NA,ENSG00000176715.17,RE,blood.muscle,7,0.131661746019638
SM 43:3;O2 (regulates) CARNS1,SM 43:3;O2,NA,ENSG00000172508.11,RE,blood.muscle,7,0.166806006205804
SM 43:3;O2 (regulates) C15orf40,SM 43:3;O2,NA,ENSG00000169609.14,RE,blood.muscle,7,0.116823044624038
SM 43:3;O2 (regulates) ZNF91,SM 43:3;O2,NA,ENSG00000167232.14,RE,blood.muscle,7,0.148405492462774
SM 43:3;O2 (regulates) FAM227B,SM 43:3;O2,NA,ENSG00000166262.16,RE,blood.muscle,7,0.111735094825037
SM 43:3;O2 (regulates) ALKBH3,SM 43:3;O2,NA,ENSG00000166199.13,RE,blood.muscle,7,0.119163488719332
SM 43:3;O2 (regulates) ADAMTS15,SM 43:3;O2,NA,ENSG00000166106.4,RE,blood.muscle,7,0.108128882553282
SM 43:3;O2 (regulates) ADCY1,SM 43:3;O2,NA,ENSG00000164742.16,RE,blood.muscle,7,0.101448113986245
SM 43:3;O2 (regulates) GPR155,SM 43:3;O2,NA,ENSG00000163328.14,RE,blood.muscle,7,0.165544327701514
SM 43:3;O2 (regulates) CYGB,SM 43:3;O2,NA,ENSG00000161544.10,RE,blood.muscle,7,0.121255970179491
SM 43:3;O2 (regulates) TBCEL,SM 43:3;O2,NA,ENSG00000154114.13,RE,blood.muscle,7,0.165750243159061
SM 43:3;O2 (regulates) FBXO36,SM 43:3;O2,NA,ENSG00000153832.12,RE,blood.muscle,7,0.129585649069711
SM 43:3;O2 (regulates) AZIN2,SM 43:3;O2,NA,ENSG00000142920.17,RE,blood.muscle,7,0.196935912251073
SM 43:3;O2 (regulates) PARN,SM 43:3;O2,NA,ENSG00000140694.17,RE,blood.muscle,7,0.148338031164195
SM 43:3;O2 (regulates) ZGRF1,SM 43:3;O2,NA,ENSG00000138658.16,RE,blood.muscle,7,0.114388031809229
SM 43:3;O2 (regulates) ZNF280D,SM 43:3;O2,NA,ENSG00000137871.21,RE,blood.muscle,7,0.17714618610284
SM 43:3;O2 (regulates) VPS45,SM 43:3;O2,NA,ENSG00000136631.15,RE,blood.muscle,7,0.107741137108225
SM 43:3;O2 (regulates) FAM186B,SM 43:3;O2,NA,ENSG00000135436.8,RE,blood.muscle,7,0.107928646003363
SM 43:3;O2 (regulates) ERG28,SM 43:3;O2,NA,ENSG00000133935.7,RE,blood.muscle,7,0.123421889822523
SM 43:3;O2 (regulates) UCK1,SM 43:3;O2,NA,ENSG00000130717.13,RE,blood.muscle,7,0.243154292231168
SM 43:3;O2 (regulates) THEM6,SM 43:3;O2,NA,ENSG00000130193.8,RE,blood.muscle,7,0.172563373155512
SM 43:3;O2 (regulates) NUP214,SM 43:3;O2,NA,ENSG00000126883.18,RE,blood.muscle,7,0.27588475155281
SM 43:3;O2 (regulates) STX16,SM 43:3;O2,NA,ENSG00000124222.22,RE,blood.muscle,7,0.186149913887704
SM 43:3;O2 (regulates) CCDC18,SM 43:3;O2,NA,ENSG00000122483.18,RE,blood.muscle,7,0.132229044711517
SM 43:3;O2 (regulates) DNAJC15,SM 43:3;O2,NA,ENSG00000120675.6,RE,blood.muscle,7,0.178064412578866
SM 43:3;O2 (regulates) PLXDC2,SM 43:3;O2,NA,ENSG00000120594.17,RE,blood.muscle,7,0.131039014912172
SM 43:3;O2 (regulates) NSL1,SM 43:3;O2,NA,ENSG00000117697.15,RE,blood.muscle,7,0.123555100035561
SM 43:3;O2 (regulates) STXBP3,SM 43:3;O2,NA,ENSG00000116266.11,RE,blood.muscle,7,0.10788064739458
SM 43:3;O2 (regulates) BTN2A1,SM 43:3;O2,NA,ENSG00000112763.17,RE,blood.muscle,7,0.108805588418017
SM 43:3;O2 (regulates) FAM120B,SM 43:3;O2,NA,ENSG00000112584.14,RE,blood.muscle,7,0.147877752305552
SM 43:3;O2 (regulates) MADD,SM 43:3;O2,NA,ENSG00000110514.19,RE,blood.muscle,7,0.120578876566157
SM 43:3;O2 (regulates) TMEM109,SM 43:3;O2,NA,ENSG00000110108.10,RE,blood.muscle,7,0.116316156340842
SM 43:3;O2 (regulates) VPS35L,SM 43:3;O2,NA,ENSG00000103544.16,RE,blood.muscle,7,0.163122704717791
SM 43:3;O2 (regulates) REC8,SM 43:3;O2,NA,ENSG00000100918.14,RE,blood.muscle,7,0.107085381818411
SM 43:3;O2 (regulates) CARD10,SM 43:3;O2,NA,ENSG00000100065.15,RE,blood.muscle,7,0.108743871945082
SM 43:3;O2 (regulates) CDHR5,SM 43:3;O2,NA,ENSG00000099834.19,RE,blood.muscle,7,0.13747662878927
SM 43:3;O2 (regulates) TNRC6A,SM 43:3;O2,NA,ENSG00000090905.19,RE,blood.muscle,7,0.129428854629372
SM 43:3;O2 (regulates) RBMS2,SM 43:3;O2,NA,ENSG00000076067.13,RE,blood.muscle,7,0.155217252765366
SM 43:3;O2 (regulates) PARP3,SM 43:3;O2,NA,ENSG00000041880.15,RE,blood.muscle,7,0.191721232252568
SM 43:3;O2 (regulates) AQR,SM 43:3;O2,NA,ENSG00000021776.11,RE,blood.muscle,7,0.170181287282763
SM 43:3;O2 (regulates) NKILA,SM 43:3;O2,NA,ENSG00000278709.2,EE,blood.muscle,4,0.110661281799318
SM 43:3;O2 (regulates) MRM1,SM 43:3;O2,NA,ENSG00000278619.5,EE,blood.muscle,4,0.120138913347726
SM 43:3;O2 (regulates) ENSG00000273270.1,SM 43:3;O2,NA,ENSG00000273270.1,EE,blood.muscle,4,0.126643659272572
SM 43:3;O2 (regulates) ENSG00000272447.1,SM 43:3;O2,NA,ENSG00000272447.1,EE,blood.muscle,4,0.108189788775587
SM 43:3;O2 (regulates) ENSG00000267385.1,SM 43:3;O2,NA,ENSG00000267385.1,EE,blood.muscle,4,0.131974457392021
SM 43:3;O2 (regulates) MYZAP,SM 43:3;O2,NA,ENSG00000263155.6,EE,blood.muscle,4,0.214849532656173
SM 43:3;O2 (regulates) ENSG00000255182.2,SM 43:3;O2,NA,ENSG00000255182.2,EE,blood.muscle,4,0.142721896202492
SM 43:3;O2 (regulates) ENSG00000252690.3,SM 43:3;O2,NA,ENSG00000252690.3,EE,blood.muscle,4,0.113771190964356
SM 43:3;O2 (regulates) C10orf143,SM 43:3;O2,NA,ENSG00000237489.5,EE,blood.muscle,4,0.124903519509051
SM 43:3;O2 (regulates) TTC3P1,SM 43:3;O2,NA,ENSG00000215105.4,EE,blood.muscle,4,0.1546093560518
SM 43:3;O2 (regulates) ZSWIM7,SM 43:3;O2,NA,ENSG00000214941.8,EE,blood.muscle,4,0.159605182734671
SM 43:3;O2 (regulates) ENSG00000214776.12,SM 43:3;O2,NA,ENSG00000214776.12,EE,blood.muscle,4,0.21308036380021
SM 43:3;O2 (regulates) MRPL23,SM 43:3;O2,NA,ENSG00000214026.11,EE,blood.muscle,4,0.135951564338046
SM 43:3;O2 (regulates) CPT1B,SM 43:3;O2,NA,ENSG00000205560.13,EE,blood.muscle,4,0.234455823416925
SM 43:3;O2 (regulates) RNF5,SM 43:3;O2,NA,ENSG00000204308.8,EE,blood.muscle,4,0.101709000295848
SM 43:3;O2 (regulates) HOXA4,SM 43:3;O2,NA,ENSG00000197576.14,EE,blood.muscle,4,0.11289833583117
SM 43:3;O2 (regulates) LAMB3,SM 43:3;O2,NA,ENSG00000196878.15,EE,blood.muscle,4,0.126279110494369
SM 43:3;O2 (regulates) PPARA,SM 43:3;O2,NA,ENSG00000186951.17,EE,blood.muscle,4,0.119920561250446
SM 43:3;O2 (regulates) HDDC3,SM 43:3;O2,NA,ENSG00000184508.12,EE,blood.muscle,4,0.119256386103926
SM 43:3;O2 (regulates) GJD3,SM 43:3;O2,NA,ENSG00000183153.7,EE,blood.muscle,4,0.14668973842151
SM 43:3;O2 (regulates) SLC25A20,SM 43:3;O2,NA,ENSG00000178537.10,EE,blood.muscle,4,0.109071747103121
SM 43:3;O2 (regulates) ENSG00000177359.21,SM 43:3;O2,NA,ENSG00000177359.21,EE,blood.muscle,4,0.128865807994104
SM 43:3;O2 (regulates) RNPEP,SM 43:3;O2,NA,ENSG00000176393.11,EE,blood.muscle,4,0.107597367948606
SM 43:3;O2 (regulates) CCDC85B,SM 43:3;O2,NA,ENSG00000175602.4,EE,blood.muscle,4,0.192224543708026
SM 43:3;O2 (regulates) KY,SM 43:3;O2,NA,ENSG00000174611.12,EE,blood.muscle,4,0.124712172451774
SM 43:3;O2 (regulates) FRMD3,SM 43:3;O2,NA,ENSG00000172159.16,EE,blood.muscle,4,0.153467900847367
SM 43:3;O2 (regulates) FAM241B,SM 43:3;O2,NA,ENSG00000171224.9,EE,blood.muscle,4,0.109059051753378
SM 43:3;O2 (regulates) ELP5,SM 43:3;O2,NA,ENSG00000170291.16,EE,blood.muscle,4,0.158019264173937
SM 43:3;O2 (regulates) LETM1,SM 43:3;O2,NA,ENSG00000168924.15,EE,blood.muscle,4,0.151891124874028
SM 43:3;O2 (regulates) SERINC2,SM 43:3;O2,NA,ENSG00000168528.12,EE,blood.muscle,4,0.140411108165628
SM 43:3;O2 (regulates) ACAA2,SM 43:3;O2,NA,ENSG00000167315.18,EE,blood.muscle,4,0.145289362293284
SM 43:3;O2 (regulates) MARS1,SM 43:3;O2,NA,ENSG00000166986.15,EE,blood.muscle,4,0.171694263433642
SM 43:3;O2 (regulates) PAQR4,SM 43:3;O2,NA,ENSG00000162073.14,EE,blood.muscle,4,0.145839922108734
SM 43:3;O2 (regulates) BDH1,SM 43:3;O2,NA,ENSG00000161267.12,EE,blood.muscle,4,0.101128672710387
SM 43:3;O2 (regulates) CPT2,SM 43:3;O2,NA,ENSG00000157184.7,EE,blood.muscle,4,0.122023983488329
SM 43:3;O2 (regulates) RMND1,SM 43:3;O2,NA,ENSG00000155906.20,EE,blood.muscle,4,0.155607448655405
SM 43:3;O2 (regulates) PPM1J,SM 43:3;O2,NA,ENSG00000155367.16,EE,blood.muscle,4,0.101142902807353
SM 43:3;O2 (regulates) DDAH1,SM 43:3;O2,NA,ENSG00000153904.21,EE,blood.muscle,4,0.127182170181903
SM 43:3;O2 (regulates) FADS1,SM 43:3;O2,NA,ENSG00000149485.19,EE,blood.muscle,4,0.134021873854869
SM 43:3;O2 (regulates) HIKESHI,SM 43:3;O2,NA,ENSG00000149196.17,EE,blood.muscle,4,0.1135953888658
SM 43:3;O2 (regulates) CYP4V2,SM 43:3;O2,NA,ENSG00000145476.16,EE,blood.muscle,4,0.11474230503249
SM 43:3;O2 (regulates) OSBPL11,SM 43:3;O2,NA,ENSG00000144909.8,EE,blood.muscle,4,0.126339284503014
SM 43:3;O2 (regulates) GPA33,SM 43:3;O2,NA,ENSG00000143167.12,EE,blood.muscle,4,0.104234345633243
SM 43:3;O2 (regulates) CCDC97,SM 43:3;O2,NA,ENSG00000142039.4,EE,blood.muscle,4,0.102624566961179
SM 43:3;O2 (regulates) DPP9,SM 43:3;O2,NA,ENSG00000142002.18,EE,blood.muscle,4,0.13144826662593
SM 43:3;O2 (regulates) MIEN1,SM 43:3;O2,NA,ENSG00000141741.12,EE,blood.muscle,4,0.111650306145683
SM 43:3;O2 (regulates) RMC1,SM 43:3;O2,NA,ENSG00000141452.10,EE,blood.muscle,4,0.149783583489397
SM 43:3;O2 (regulates) GREB1L,SM 43:3;O2,NA,ENSG00000141449.16,EE,blood.muscle,4,0.107458056457269
SM 43:3;O2 (regulates) TARBP2,SM 43:3;O2,NA,ENSG00000139546.11,EE,blood.muscle,4,0.210402593896721
SM 43:3;O2 (regulates) GUCD1,SM 43:3;O2,NA,ENSG00000138867.17,EE,blood.muscle,4,0.102047092193424
SM 43:3;O2 (regulates) ENPEP,SM 43:3;O2,NA,ENSG00000138792.10,EE,blood.muscle,4,0.108768703896261
SM 43:3;O2 (regulates) DNA2,SM 43:3;O2,NA,ENSG00000138346.15,EE,blood.muscle,4,0.153477154542659
SM 43:3;O2 (regulates) ZSCAN9,SM 43:3;O2,NA,ENSG00000137185.13,EE,blood.muscle,4,0.1122000150447
SM 43:3;O2 (regulates) NTPCR,SM 43:3;O2,NA,ENSG00000135778.12,EE,blood.muscle,4,0.120494489321405
SM 43:3;O2 (regulates) CD36,SM 43:3;O2,NA,ENSG00000135218.19,EE,blood.muscle,4,0.129272396741633
SM 43:3;O2 (regulates) ECHDC3,SM 43:3;O2,NA,ENSG00000134463.15,EE,blood.muscle,4,0.182019959886358
