feature_id,assay,entrez_gene,gene_symbol,ensembl_gene,Gambardella_et_al_2020,MSigDb_TFEB_TARGET_GENES,Settembre_et_al_2013,Doronzo_et_al_2018,any
ENSG00000173120.15,transcript-rna-seq,22992,KDM2A,ENSG00000173120,N,N,N,Y,Y
ENSG00000177721.5,transcript-rna-seq,389289,ANXA2R,ENSG00000177721,N,N,N,Y,Y
ENSG00000108384.15,transcript-rna-seq,5889,RAD51C,ENSG00000108384,Y,N,N,N,Y
ENSG00000205918.9,transcript-rna-seq,NA,PDPK2P,ENSG00000205918,N,N,N,N,N
ENSG00000184343.11,transcript-rna-seq,26576,SRPK3,ENSG00000184343,N,N,N,N,N
ENSG00000173432.13,transcript-rna-seq,6288,SAA1,ENSG00000173432,N,N,N,N,N
ENSG00000177575.13,transcript-rna-seq,9332,CD163,ENSG00000177575,N,N,N,N,N
ENSG00000111348.9,transcript-rna-seq,397,ARHGDIB,ENSG00000111348,N,N,N,Y,Y
ENSG00000162522.11,transcript-rna-seq,57648,KIAA1522,ENSG00000162522,N,N,N,N,N
ENSG00000156876.10,transcript-rna-seq,163786,SASS6,ENSG00000156876,N,N,N,N,N
ENSG00000176986.16,transcript-rna-seq,9632,SEC24C,ENSG00000176986,Y,N,N,N,Y
ENSG00000233885.7,transcript-rna-seq,NA,YEATS2-AS1,ENSG00000233885,N,N,N,N,N
ENSG00000135185.12,transcript-rna-seq,79161,TMEM243,ENSG00000135185,N,N,N,N,N
ENSG00000188158.17,transcript-rna-seq,4810,NHS,ENSG00000188158,Y,N,N,N,Y
ENSG00000277957.1,transcript-rna-seq,NA,SENP3-EIF4A1,ENSG00000277957,Y,N,N,N,Y
ENSG00000131398.15,transcript-rna-seq,3748,KCNC3,ENSG00000131398,N,N,N,N,N
ENSG00000139269.3,transcript-rna-seq,83729,INHBE,ENSG00000139269,Y,N,N,N,Y
ENSG00000071082.11,transcript-rna-seq,6160,RPL31,ENSG00000071082,Y,N,N,N,Y
ENSG00000027697.15,transcript-rna-seq,3459,IFNGR1,ENSG00000027697,Y,N,N,N,Y
ENSG00000113739.11,transcript-rna-seq,8614,STC2,ENSG00000113739,N,N,N,Y,Y
ENSG00000170017.12,transcript-rna-seq,214,ALCAM,ENSG00000170017,N,N,N,N,N
ENSG00000245849.8,transcript-rna-seq,100505648,RAD51-AS1,ENSG00000245849,N,N,N,N,N
ENSG00000117505.13,transcript-rna-seq,1810,DR1,ENSG00000117505,N,N,N,N,N
ENSG00000196696.13,transcript-rna-seq,283970,PDXDC2P-NPIPB14P,ENSG00000196696,N,N,N,N,N
ENSG00000086589.12,transcript-rna-seq,55696,RBM22,ENSG00000086589,N,N,N,N,N
ENSG00000140939.14,transcript-rna-seq,8996,NOL3,ENSG00000140939,N,N,N,N,N
ENSG00000168827.15,transcript-rna-seq,85476,GFM1,ENSG00000168827,N,N,N,N,N
ENSG00000119929.13,transcript-rna-seq,51076,CUTC,ENSG00000119929,N,N,N,N,N
ENSG00000173436.15,transcript-rna-seq,440574,MICOS10,ENSG00000173436,N,N,N,N,N
ENSG00000256771.5,transcript-rna-seq,56242,ZNF253,ENSG00000256771,N,N,N,N,N
ENSG00000198252.12,transcript-rna-seq,6815,STYX,ENSG00000198252,N,N,N,N,N
ENSG00000152795.18,transcript-rna-seq,9987,HNRNPDL,ENSG00000152795,N,N,N,Y,Y
ENSG00000079462.8,transcript-rna-seq,5050,PAFAH1B3,ENSG00000079462,Y,N,N,N,Y
ENSG00000152484.14,transcript-rna-seq,219333,USP12,ENSG00000152484,N,N,N,N,N
ENSG00000112200.17,transcript-rna-seq,26036,ZNF451,ENSG00000112200,N,N,N,N,N
ENSG00000092607.15,transcript-rna-seq,6913,TBX15,ENSG00000092607,N,Y,N,Y,Y
ENSG00000122218.16,transcript-rna-seq,1314,COPA,ENSG00000122218,N,N,N,N,N
ENSG00000233927.5,transcript-rna-seq,6234,RPS28,ENSG00000233927,N,N,N,Y,Y
ENSG00000100462.16,transcript-rna-seq,10419,PRMT5,ENSG00000100462,N,N,N,N,N
ENSG00000135775.14,transcript-rna-seq,22796,COG2,ENSG00000135775,N,N,N,N,N
ENSG00000138134.12,transcript-rna-seq,57559,STAMBPL1,ENSG00000138134,N,N,N,Y,Y
ENSG00000147231.14,transcript-rna-seq,55086,RADX,ENSG00000147231,N,N,N,N,N
ENSG00000155629.15,transcript-rna-seq,118788,PIK3AP1,ENSG00000155629,N,N,N,N,N
ENSG00000102119.12,transcript-rna-seq,2010,EMD,ENSG00000102119,N,N,N,N,N
ENSG00000198042.11,transcript-rna-seq,84549,MAK16,ENSG00000198042,N,N,N,N,N
ENSG00000141040.15,transcript-rna-seq,57336,ZNF287,ENSG00000141040,Y,N,N,N,Y
ENSG00000085978.22,transcript-rna-seq,55054,ATG16L1,ENSG00000085978,N,N,N,N,N
ENSG00000188191.15,transcript-rna-seq,5575,PRKAR1B,ENSG00000188191,N,N,N,Y,Y
ENSG00000170175.11,transcript-rna-seq,1140,CHRNB1,ENSG00000170175,N,N,N,N,N
ENSG00000182534.14,transcript-rna-seq,439921,MXRA7,ENSG00000182534,Y,N,N,N,Y
ENSG00000143376.14,transcript-rna-seq,81609,SNX27,ENSG00000143376,N,N,N,N,N
ENSG00000154001.14,transcript-rna-seq,5529,PPP2R5E,ENSG00000154001,N,N,N,Y,Y
ENSG00000164294.14,transcript-rna-seq,493869,GPX8,ENSG00000164294,N,N,N,Y,Y
ENSG00000135972.9,transcript-rna-seq,64965,MRPS9,ENSG00000135972,Y,N,N,N,Y
ENSG00000142279.13,transcript-rna-seq,126374,WTIP,ENSG00000142279,N,N,N,N,N
ENSG00000132600.18,transcript-rna-seq,54496,PRMT7,ENSG00000132600,N,N,N,N,N
ENSG00000146054.18,transcript-rna-seq,81786,TRIM7,ENSG00000146054,Y,N,N,N,Y
ENSG00000167799.10,transcript-rna-seq,254552,NUDT8,ENSG00000167799,N,N,N,N,N
ENSG00000123095.6,transcript-rna-seq,79365,BHLHE41,ENSG00000123095,N,N,N,Y,Y
ENSG00000152457.18,transcript-rna-seq,64421,DCLRE1C,ENSG00000152457,N,N,N,N,N
ENSG00000167619.13,transcript-rna-seq,284339,TMEM145,ENSG00000167619,N,N,N,N,N
ENSG00000185040.14,transcript-rna-seq,102723555,SPDYE16,ENSG00000185040,N,N,N,N,N
ENSG00000141756.19,transcript-rna-seq,60681,FKBP10,ENSG00000141756,N,N,N,N,N
ENSG00000072832.15,transcript-rna-seq,1400,CRMP1,ENSG00000072832,N,N,N,N,N
ENSG00000113916.18,transcript-rna-seq,604,BCL6,ENSG00000113916,N,N,N,Y,Y
ENSG00000134824.14,transcript-rna-seq,9415,FADS2,ENSG00000134824,N,N,N,N,N
ENSG00000116691.11,transcript-rna-seq,60672,MIIP,ENSG00000116691,N,N,N,N,N
ENSG00000152818.19,transcript-rna-seq,7402,UTRN,ENSG00000152818,Y,N,N,N,Y
ENSG00000267023.5,transcript-rna-seq,NA,LRRC37A16P,ENSG00000267023,N,N,N,N,N
ENSG00000237766.2,transcript-rna-seq,NA,GGTA2P,ENSG00000237766,N,N,N,N,N
ENSG00000146648.20,transcript-rna-seq,1956,EGFR,ENSG00000146648,Y,N,N,N,Y
ENSG00000085982.15,transcript-rna-seq,55230,USP40,ENSG00000085982,N,N,N,Y,Y
ENSG00000076053.12,transcript-rna-seq,10179,RBM7,ENSG00000076053,N,N,N,N,N
ENSG00000173258.13,transcript-rna-seq,158399,ZNF483,ENSG00000173258,N,Y,N,Y,Y
ENSG00000102468.11,transcript-rna-seq,3356,HTR2A,ENSG00000102468,N,N,N,N,N
ENSG00000169507.10,transcript-rna-seq,151258,SLC38A11,ENSG00000169507,N,N,N,N,N
ENSG00000189195.15,transcript-rna-seq,284697,BTBD8,ENSG00000189195,N,N,N,N,N
ENSG00000123595.8,transcript-rna-seq,9367,RAB9A,ENSG00000123595,Y,N,N,N,Y
ENSG00000160191.18,transcript-rna-seq,5152,PDE9A,ENSG00000160191,N,N,N,N,N
ENSG00000158669.11,transcript-rna-seq,137964,GPAT4,ENSG00000158669,N,N,N,Y,Y
ENSG00000072195.15,transcript-rna-seq,10290,SPEG,ENSG00000072195,N,N,N,N,N
ENSG00000111775.3,transcript-rna-seq,1337,COX6A1,ENSG00000111775,N,N,N,N,N
ENSG00000263753.9,transcript-rna-seq,339290,LINC00667,ENSG00000263753,N,N,N,N,N
ENSG00000129467.14,transcript-rna-seq,196883,ADCY4,ENSG00000129467,N,N,N,N,N
ENSG00000206561.14,transcript-rna-seq,8292,COLQ,ENSG00000206561,N,N,N,N,N
ENSG00000134917.10,transcript-rna-seq,11095,ADAMTS8,ENSG00000134917,N,N,N,N,N
ENSG00000113597.18,transcript-rna-seq,80006,TRAPPC13,ENSG00000113597,N,N,N,N,N
ENSG00000103126.15,transcript-rna-seq,8312,AXIN1,ENSG00000103126,N,N,N,N,N
ENSG00000124839.13,transcript-rna-seq,64284,RAB17,ENSG00000124839,N,N,N,N,N
ENSG00000122359.18,transcript-rna-seq,311,ANXA11,ENSG00000122359,N,N,N,N,N
ENSG00000261609.8,transcript-rna-seq,8139,GAN,ENSG00000261609,N,N,N,N,N
ENSG00000204628.12,transcript-rna-seq,10399,RACK1,ENSG00000204628,N,Y,N,N,Y
ENSG00000204634.13,transcript-rna-seq,11138,TBC1D8,ENSG00000204634,N,Y,N,N,Y
ENSG00000082516.9,transcript-rna-seq,25929,GEMIN5,ENSG00000082516,N,N,N,N,N
ENSG00000163430.12,transcript-rna-seq,11167,FSTL1,ENSG00000163430,N,N,N,N,N
ENSG00000232187.1,transcript-rna-seq,NA,FTH1P7,ENSG00000232187,N,N,N,N,N
ENSG00000250571.7,transcript-rna-seq,2738,GLI4,ENSG00000250571,N,N,N,N,N
ENSG00000153574.9,transcript-rna-seq,22934,RPIA,ENSG00000153574,N,N,N,N,N
ENSG00000161958.11,transcript-rna-seq,2256,FGF11,ENSG00000161958,N,N,N,N,N
ENSG00000213906.10,transcript-rna-seq,56413,LTB4R2,ENSG00000213906,N,N,N,N,N
ENSG00000134644.16,transcript-rna-seq,9698,PUM1,ENSG00000134644,N,N,N,N,N
ENSG00000073849.16,transcript-rna-seq,6480,ST6GAL1,ENSG00000073849,N,N,N,N,N
ENSG00000137770.14,transcript-rna-seq,51496,CTDSPL2,ENSG00000137770,N,N,N,N,N
ENSG00000254231.3,transcript-rna-seq,105375624,WWP1-AS1,ENSG00000254231,N,N,N,N,N
ENSG00000203668.3,transcript-rna-seq,1122,CHML,ENSG00000203668,N,N,N,N,N
ENSG00000141298.19,transcript-rna-seq,85464,SSH2,ENSG00000141298,N,N,N,Y,Y
ENSG00000120437.9,transcript-rna-seq,39,ACAT2,ENSG00000120437,Y,N,N,N,Y
ENSG00000237854.4,transcript-rna-seq,NA,LINC00674,ENSG00000237854,N,N,N,N,N
ENSG00000123405.14,transcript-rna-seq,4778,NFE2,ENSG00000123405,N,N,N,N,N
ENSG00000129235.11,transcript-rna-seq,84817,TXNDC17,ENSG00000129235,Y,N,N,N,Y
ENSG00000171056.8,transcript-rna-seq,83595,SOX7,ENSG00000171056,N,N,N,N,N
ENSG00000101079.21,transcript-rna-seq,57446,NDRG3,ENSG00000101079,N,N,N,N,N
ENSG00000141258.13,transcript-rna-seq,9905,SGSM2,ENSG00000141258,N,N,N,N,N
ENSG00000116205.14,transcript-rna-seq,127428,TCEANC2,ENSG00000116205,N,N,N,N,N
ENSG00000185046.20,transcript-rna-seq,56899,ANKS1B,ENSG00000185046,N,N,N,N,N
ENSG00000180776.16,transcript-rna-seq,253832,ZDHHC20,ENSG00000180776,N,N,N,N,N
ENSG00000116885.18,transcript-rna-seq,127700,OSCP1,ENSG00000116885,Y,N,N,Y,Y
ENSG00000136051.15,transcript-rna-seq,23325,WASHC4,ENSG00000136051,N,Y,N,Y,Y
ENSG00000156011.18,transcript-rna-seq,23362,PSD3,ENSG00000156011,N,N,N,Y,Y
ENSG00000116750.14,transcript-rna-seq,51377,UCHL5,ENSG00000116750,Y,N,N,N,Y
ENSG00000198157.11,transcript-rna-seq,79366,HMGN5,ENSG00000198157,N,N,N,N,N
ENSG00000085514.16,transcript-rna-seq,29992,PILRA,ENSG00000085514,N,N,N,N,N
ENSG00000135205.15,transcript-rna-seq,57639,CCDC146,ENSG00000135205,N,N,N,N,N
ENSG00000167114.13,transcript-rna-seq,10999,SLC27A4,ENSG00000167114,Y,N,N,N,Y
ENSG00000096063.16,transcript-rna-seq,6732,SRPK1,ENSG00000096063,Y,N,N,Y,Y
ENSG00000226306.7,transcript-rna-seq,4888,NPY6R,ENSG00000226306,N,N,N,N,N
ENSG00000205307.12,transcript-rna-seq,100316904,SAP25,ENSG00000205307,N,N,N,N,N
ENSG00000147324.11,transcript-rna-seq,9258,MFHAS1,ENSG00000147324,N,N,N,Y,Y
ENSG00000161813.23,transcript-rna-seq,113251,LARP4,ENSG00000161813,Y,N,N,N,Y
ENSG00000203326.12,transcript-rna-seq,170958,ZNF525,ENSG00000203326,Y,N,N,N,Y
ENSG00000171174.15,transcript-rna-seq,64080,RBKS,ENSG00000171174,Y,N,N,Y,Y
ENSG00000149575.9,transcript-rna-seq,6327,SCN2B,ENSG00000149575,N,N,N,N,N
ENSG00000182986.15,transcript-rna-seq,162967,ZNF320,ENSG00000182986,N,N,N,N,N
ENSG00000156928.5,transcript-rna-seq,115416,MALSU1,ENSG00000156928,N,N,N,N,N
ENSG00000105889.16,transcript-rna-seq,256227,STEAP1B,ENSG00000105889,N,Y,N,N,Y
ENSG00000112308.13,transcript-rna-seq,81688,C6orf62,ENSG00000112308,N,Y,N,Y,Y
ENSG00000152234.16,transcript-rna-seq,498,ATP5F1A,ENSG00000152234,N,N,N,N,N
ENSG00000169169.15,transcript-rna-seq,126129,CPT1C,ENSG00000169169,N,N,N,N,N
ENSG00000159917.17,transcript-rna-seq,9310,ZNF235,ENSG00000159917,N,N,N,N,N
ENSG00000007314.12,transcript-rna-seq,6329,SCN4A,ENSG00000007314,N,N,N,N,N
ENSG00000166716.10,transcript-rna-seq,9640,ZNF592,ENSG00000166716,N,N,N,N,N
ENSG00000257704.4,transcript-rna-seq,255783,INAFM1,ENSG00000257704,Y,N,N,N,Y
ENSG00000011405.14,transcript-rna-seq,5286,PIK3C2A,ENSG00000011405,N,N,N,Y,Y
ENSG00000141376.23,transcript-rna-seq,54828,BCAS3,ENSG00000141376,N,N,N,N,N
ENSG00000108100.18,transcript-rna-seq,219771,CCNY,ENSG00000108100,Y,N,N,N,Y
ENSG00000115211.17,transcript-rna-seq,8890,EIF2B4,ENSG00000115211,N,N,N,N,N
ENSG00000153339.15,transcript-rna-seq,22878,TRAPPC8,ENSG00000153339,Y,Y,N,Y,Y
ENSG00000137642.13,transcript-rna-seq,6653,SORL1,ENSG00000137642,N,N,N,N,N
ENSG00000124541.7,transcript-rna-seq,88745,RRP36,ENSG00000124541,N,N,N,N,N
ENSG00000111142.14,transcript-rna-seq,10988,METAP2,ENSG00000111142,N,N,N,N,N
ENSG00000007312.13,transcript-rna-seq,974,CD79B,ENSG00000007312,N,N,N,N,N
ENSG00000197498.13,transcript-rna-seq,84154,RPF2,ENSG00000197498,N,N,N,N,N
ENSG00000109171.15,transcript-rna-seq,57606,SLAIN2,ENSG00000109171,N,N,N,N,N
ENSG00000080822.17,transcript-rna-seq,56650,CLDND1,ENSG00000080822,N,N,N,N,N
ENSG00000278970.3,transcript-rna-seq,100859930,HEIH,ENSG00000278970,N,N,N,N,N
ENSG00000126934.15,transcript-rna-seq,5605,MAP2K2,ENSG00000126934,Y,N,N,N,Y
ENSG00000151611.17,transcript-rna-seq,166785,MMAA,ENSG00000151611,N,N,N,Y,Y
ENSG00000166073.11,transcript-rna-seq,11245,GPR176,ENSG00000166073,N,N,N,Y,Y
ENSG00000215018.10,transcript-rna-seq,340267,COL28A1,ENSG00000215018,N,N,N,Y,Y
ENSG00000279170.3,transcript-rna-seq,100130890,TSTD3,ENSG00000279170,N,N,N,N,N
ENSG00000047578.14,transcript-rna-seq,23247,KATNIP,ENSG00000047578,N,N,N,N,N
ENSG00000244968.7,transcript-rna-seq,100506495,LIFR-AS1,ENSG00000244968,N,N,N,N,N
ENSG00000140320.12,transcript-rna-seq,22893,BAHD1,ENSG00000140320,N,N,N,Y,Y
ENSG00000164050.13,transcript-rna-seq,5364,PLXNB1,ENSG00000164050,N,N,N,N,N
ENSG00000131899.12,transcript-rna-seq,3996,LLGL1,ENSG00000131899,Y,N,N,N,Y
ENSG00000134321.13,transcript-rna-seq,91543,RSAD2,ENSG00000134321,N,N,N,N,N
ENSG00000186153.18,transcript-rna-seq,51741,WWOX,ENSG00000186153,Y,N,N,N,Y
ENSG00000166265.13,transcript-rna-seq,116159,CYYR1,ENSG00000166265,N,N,N,N,N
ENSG00000169981.11,transcript-rna-seq,7584,ZNF35,ENSG00000169981,N,N,N,N,N
ENSG00000116752.6,transcript-rna-seq,10286,BCAS2,ENSG00000116752,N,N,N,Y,Y
ENSG00000121957.15,transcript-rna-seq,29899,GPSM2,ENSG00000121957,N,N,N,N,N
ENSG00000134717.18,transcript-rna-seq,91408,BTF3L4,ENSG00000134717,N,N,N,N,N
ENSG00000278299.6,transcript-rna-seq,414060,TBC1D3C,ENSG00000278299,N,N,N,N,N
ENSG00000130332.15,transcript-rna-seq,51690,LSM7,ENSG00000130332,N,N,N,N,N
ENSG00000088247.19,transcript-rna-seq,8570,KHSRP,ENSG00000088247,N,Y,N,N,Y
ENSG00000132849.22,transcript-rna-seq,10207,PATJ,ENSG00000132849,N,N,N,N,N
ENSG00000137074.20,transcript-rna-seq,54840,APTX,ENSG00000137074,Y,N,N,N,Y
ENSG00000112320.12,transcript-rna-seq,55084,SOBP,ENSG00000112320,Y,N,N,N,Y
ENSG00000111962.8,transcript-rna-seq,10090,UST,ENSG00000111962,N,N,N,N,N
ENSG00000152558.15,transcript-rna-seq,114908,TMEM123,ENSG00000152558,N,N,N,Y,Y
ENSG00000179085.8,transcript-rna-seq,54344,DPM3,ENSG00000179085,N,N,N,N,N
ENSG00000137409.20,transcript-rna-seq,23787,MTCH1,ENSG00000137409,N,N,N,Y,Y
ENSG00000129595.14,transcript-rna-seq,64097,EPB41L4A,ENSG00000129595,N,N,N,N,N
ENSG00000029534.21,transcript-rna-seq,286,ANK1,ENSG00000029534,Y,N,N,N,Y
ENSG00000128335.14,transcript-rna-seq,23780,APOL2,ENSG00000128335,N,N,N,N,N
ENSG00000008394.13,transcript-rna-seq,4257,MGST1,ENSG00000008394,N,N,N,N,N
ENSG00000123983.15,transcript-rna-seq,2181,ACSL3,ENSG00000123983,Y,N,N,N,Y
ENSG00000206052.11,transcript-rna-seq,220164,DOK6,ENSG00000206052,N,N,N,N,N
ENSG00000198919.13,transcript-rna-seq,9666,DZIP3,ENSG00000198919,N,N,N,N,N
ENSG00000050748.18,transcript-rna-seq,5601,MAPK9,ENSG00000050748,N,N,N,N,N
ENSG00000121892.15,transcript-rna-seq,23244,PDS5A,ENSG00000121892,Y,N,N,Y,Y
ENSG00000261796.1,transcript-rna-seq,100534599,ISY1-RAB43,ENSG00000261796,N,N,N,N,N
ENSG00000074935.14,transcript-rna-seq,51175,TUBE1,ENSG00000074935,N,N,N,N,N
ENSG00000144792.9,transcript-rna-seq,285349,ZNF660,ENSG00000144792,N,N,N,N,N
ENSG00000112365.5,transcript-rna-seq,9841,ZBTB24,ENSG00000112365,N,N,N,Y,Y
ENSG00000155393.14,transcript-rna-seq,55027,HEATR3,ENSG00000155393,N,N,N,N,N
ENSG00000197355.11,transcript-rna-seq,91373,UAP1L1,ENSG00000197355,Y,Y,N,Y,Y
ENSG00000196591.12,transcript-rna-seq,3066,HDAC2,ENSG00000196591,Y,N,N,N,Y
ENSG00000215492.6,transcript-rna-seq,NA,HNRNPA1P7,ENSG00000215492,N,N,N,N,N
ENSG00000177873.14,transcript-rna-seq,285267,ZNF619,ENSG00000177873,N,N,N,N,N
ENSG00000189067.14,transcript-rna-seq,9516,LITAF,ENSG00000189067,Y,N,N,N,Y
ENSG00000135622.13,transcript-rna-seq,10505,SEMA4F,ENSG00000135622,N,N,N,N,N
ENSG00000166292.12,transcript-rna-seq,55273,TMEM100,ENSG00000166292,N,N,N,N,N
ENSG00000132837.15,transcript-rna-seq,29958,DMGDH,ENSG00000132837,N,N,N,N,N
ENSG00000140470.15,transcript-rna-seq,170691,ADAMTS17,ENSG00000140470,N,N,N,N,N
ENSG00000111224.14,transcript-rna-seq,57097,PARP11,ENSG00000111224,N,N,N,Y,Y
ENSG00000166794.6,transcript-rna-seq,5479,PPIB,ENSG00000166794,N,N,N,N,N
ENSG00000183520.12,transcript-rna-seq,51118,UTP11,ENSG00000183520,N,Y,N,Y,Y
ENSG00000165457.15,transcript-rna-seq,2350,FOLR2,ENSG00000165457,N,N,N,N,N
ENSG00000158457.6,transcript-rna-seq,340348,TSPAN33,ENSG00000158457,N,N,N,N,N
ENSG00000165637.14,transcript-rna-seq,7417,VDAC2,ENSG00000165637,N,N,N,N,N
ENSG00000197312.12,transcript-rna-seq,84301,DDI2,ENSG00000197312,Y,N,N,N,Y
ENSG00000095066.12,transcript-rna-seq,29911,HOOK2,ENSG00000095066,N,N,N,N,N
ENSG00000039123.16,transcript-rna-seq,23517,MTREX,ENSG00000039123,N,N,N,Y,Y
ENSG00000213380.16,transcript-rna-seq,84342,COG8,ENSG00000213380,N,N,N,N,N
ENSG00000153404.15,transcript-rna-seq,153478,PLEKHG4B,ENSG00000153404,N,N,N,N,N
ENSG00000183691.6,transcript-rna-seq,9241,NOG,ENSG00000183691,N,N,N,N,N
ENSG00000169228.14,transcript-rna-seq,53917,RAB24,ENSG00000169228,N,N,N,N,N
ENSG00000137411.19,transcript-rna-seq,57176,VARS2,ENSG00000137411,Y,N,N,N,Y
ENSG00000161281.11,transcript-rna-seq,1346,COX7A1,ENSG00000161281,N,N,N,N,N
ENSG00000102225.17,transcript-rna-seq,5127,CDK16,ENSG00000102225,N,N,N,N,N
ENSG00000004779.10,transcript-rna-seq,4706,NDUFAB1,ENSG00000004779,N,N,N,N,N
ENSG00000243708.11,transcript-rna-seq,100137049,PLA2G4B,ENSG00000243708,N,N,N,N,N
ENSG00000163815.6,transcript-rna-seq,7123,CLEC3B,ENSG00000163815,N,N,N,Y,Y
ENSG00000152556.17,transcript-rna-seq,5213,PFKM,ENSG00000152556,N,N,N,Y,Y
ENSG00000119979.18,transcript-rna-seq,404636,DENND10,ENSG00000119979,N,N,N,N,N
ENSG00000213713.3,transcript-rna-seq,NA,PIGCP1,ENSG00000213713,N,N,N,N,N
ENSG00000008513.16,transcript-rna-seq,6482,ST3GAL1,ENSG00000008513,N,N,N,N,N
ENSG00000132275.11,transcript-rna-seq,23378,RRP8,ENSG00000132275,N,N,N,N,N
ENSG00000102383.14,transcript-rna-seq,158866,ZDHHC15,ENSG00000102383,Y,N,N,N,Y
ENSG00000213938.3,transcript-rna-seq,NA,SEPHS1P6,ENSG00000213938,N,N,N,N,N
ENSG00000130766.5,transcript-rna-seq,83667,SESN2,ENSG00000130766,N,N,N,N,N
ENSG00000124786.12,transcript-rna-seq,51000,SLC35B3,ENSG00000124786,N,N,N,N,N
ENSG00000188283.12,transcript-rna-seq,163087,ZNF383,ENSG00000188283,Y,N,N,N,Y
ENSG00000156136.10,transcript-rna-seq,1633,DCK,ENSG00000156136,Y,Y,N,Y,Y
ENSG00000068079.8,transcript-rna-seq,3430,IFI35,ENSG00000068079,N,N,N,N,N
ENSG00000266028.8,transcript-rna-seq,23380,SRGAP2,ENSG00000266028,N,Y,N,N,Y
ENSG00000145990.11,transcript-rna-seq,54438,GFOD1,ENSG00000145990,Y,N,N,N,Y
ENSG00000272325.2,transcript-rna-seq,11165,NUDT3,ENSG00000272325,N,N,N,N,N
ENSG00000124193.16,transcript-rna-seq,6431,SRSF6,ENSG00000124193,N,N,N,N,N
ENSG00000117410.14,transcript-rna-seq,533,ATP6V0B,ENSG00000117410,N,Y,N,Y,Y
ENSG00000135766.9,transcript-rna-seq,54583,EGLN1,ENSG00000135766,N,N,N,N,N
ENSG00000286095.3,transcript-rna-seq,100996693,SPEGNB,ENSG00000286095,N,N,N,N,N
ENSG00000135720.13,transcript-rna-seq,1783,DYNC1LI2,ENSG00000135720,N,N,N,N,N
ENSG00000198732.11,transcript-rna-seq,64093,SMOC1,ENSG00000198732,N,N,N,N,N
ENSG00000143514.17,transcript-rna-seq,7159,TP53BP2,ENSG00000143514,Y,N,N,N,Y
ENSG00000130956.14,transcript-rna-seq,22927,HABP4,ENSG00000130956,N,N,N,N,N
ENSG00000184117.12,transcript-rna-seq,8508,NIPSNAP1,ENSG00000184117,N,N,N,N,N
ENSG00000213445.10,transcript-rna-seq,6494,SIPA1,ENSG00000213445,N,N,N,N,N
ENSG00000163703.20,transcript-rna-seq,78987,CRELD1,ENSG00000163703,N,N,N,Y,Y
ENSG00000138777.20,transcript-rna-seq,27068,PPA2,ENSG00000138777,Y,N,N,N,Y
ENSG00000119681.12,transcript-rna-seq,4053,LTBP2,ENSG00000119681,N,N,N,Y,Y
ENSG00000144366.16,transcript-rna-seq,51454,GULP1,ENSG00000144366,N,N,N,N,N
ENSG00000120907.18,transcript-rna-seq,148,ADRA1A,ENSG00000120907,N,N,N,Y,Y
ENSG00000177752.15,transcript-rna-seq,285525,YIPF7,ENSG00000177752,N,N,N,N,N
ENSG00000204261.9,transcript-rna-seq,100507463,PSMB8-AS1,ENSG00000204261,N,N,N,N,N
ENSG00000137814.12,transcript-rna-seq,55142,HAUS2,ENSG00000137814,N,N,N,N,N
ENSG00000167306.20,transcript-rna-seq,4645,MYO5B,ENSG00000167306,N,N,N,N,N
ENSG00000188227.14,transcript-rna-seq,390927,ZNF793,ENSG00000188227,N,N,N,N,N
ENSG00000167447.13,transcript-rna-seq,55181,SMG8,ENSG00000167447,N,N,N,N,N
ENSG00000148120.18,transcript-rna-seq,84909,AOPEP,ENSG00000148120,N,Y,N,Y,Y
ENSG00000141542.11,transcript-rna-seq,10966,RAB40B,ENSG00000141542,N,N,N,N,N
ENSG00000185271.9,transcript-rna-seq,123103,KLHL33,ENSG00000185271,N,N,N,N,N
ENSG00000125691.14,transcript-rna-seq,9349,RPL23,ENSG00000125691,N,N,N,Y,Y
ENSG00000179361.18,transcript-rna-seq,10620,ARID3B,ENSG00000179361,N,N,N,N,N
ENSG00000115355.18,transcript-rna-seq,55704,CCDC88A,ENSG00000115355,N,N,N,N,N
ENSG00000059691.12,transcript-rna-seq,5188,GATB,ENSG00000059691,N,N,N,N,N
ENSG00000081791.9,transcript-rna-seq,9812,DELE1,ENSG00000081791,N,N,N,N,N
ENSG00000151651.16,transcript-rna-seq,101,ADAM8,ENSG00000151651,N,N,N,N,N
ENSG00000135437.10,transcript-rna-seq,5959,RDH5,ENSG00000135437,N,N,N,Y,Y
ENSG00000231007.5,transcript-rna-seq,NA,CDC20P1,ENSG00000231007,N,N,N,N,N
ENSG00000103569.10,transcript-rna-seq,366,AQP9,ENSG00000103569,N,N,N,N,N
ENSG00000167981.7,transcript-rna-seq,146434,ZNF597,ENSG00000167981,N,N,N,N,N
ENSG00000106211.10,transcript-rna-seq,3315,HSPB1,ENSG00000106211,N,N,N,N,N
ENSG00000231437.3,transcript-rna-seq,643355,LINC01750,ENSG00000231437,N,N,N,N,N
ENSG00000049449.10,transcript-rna-seq,5954,RCN1,ENSG00000049449,N,N,N,N,N
ENSG00000159189.12,transcript-rna-seq,714,C1QC,ENSG00000159189,N,N,N,N,N
ENSG00000073060.17,transcript-rna-seq,949,SCARB1,ENSG00000073060,N,N,N,N,N
ENSG00000135951.16,transcript-rna-seq,80705,TSGA10,ENSG00000135951,N,Y,N,Y,Y
