"Cluster","interaction","modality","name","regulator_id","selected","shared interaction","shared name","site","target_id","tissue","Weight"
"9","regulates","EE","Retinol (regulates) RBM26-AS1",,"false","regulates","Retinol (regulates) RBM26-AS1",,"ENSG00000227354.7","blood.muscle","0.288940727624409"
"9","regulates","EE","Retinol (regulates) SCAMP4",,"false","regulates","Retinol (regulates) SCAMP4",,"ENSG00000227500.10","blood.muscle","0.111485481215889"
"9","regulates","EE","Retinol (regulates) PKD1P2",,"false","regulates","Retinol (regulates) PKD1P2",,"ENSG00000227827.3","blood.muscle","0.204416753179717"
"9","regulates","EE","Retinol (regulates) ENSG00000228327.4",,"false","regulates","Retinol (regulates) ENSG00000228327.4",,"ENSG00000228327.4","blood.muscle","0.204119624864264"
"9","regulates","EE","Retinol (regulates) TMEM254-AS1",,"false","regulates","Retinol (regulates) TMEM254-AS1",,"ENSG00000230091.6","blood.muscle","0.202360705121459"
"9","regulates","EE","Retinol (regulates) LINC01001",,"false","regulates","Retinol (regulates) LINC01001",,"ENSG00000230724.9","blood.muscle","0.146208949588986"
"9","regulates","EE","Retinol (regulates) LINC01697",,"false","regulates","Retinol (regulates) LINC01697",,"ENSG00000232079.7","blood.muscle","0.114414195373333"
"9","regulates","EE","Retinol (regulates) SMG7-AS1",,"false","regulates","Retinol (regulates) SMG7-AS1",,"ENSG00000232860.9","blood.muscle","0.150843656735343"
"9","regulates","EE","Retinol (regulates) RASA4DP",,"false","regulates","Retinol (regulates) RASA4DP",,"ENSG00000233297.4","blood.muscle","0.110087244992658"
"9","regulates","EE","Retinol (regulates) ZSCAN31",,"false","regulates","Retinol (regulates) ZSCAN31",,"ENSG00000235109.8","blood.muscle","0.108732650349718"
"9","regulates","EE","Retinol (regulates) CASP4LP",,"false","regulates","Retinol (regulates) CASP4LP",,"ENSG00000235505.8","blood.muscle","0.135006364349261"
"9","regulates","EE","Retinol (regulates) ZNF815P",,"false","regulates","Retinol (regulates) ZNF815P",,"ENSG00000235944.9","blood.muscle","0.104254351852331"
"9","regulates","EE","Retinol (regulates) ENSG00000237094.12",,"false","regulates","Retinol (regulates) ENSG00000237094.12",,"ENSG00000237094.12","blood.muscle","0.113782157147788"
"9","regulates","EE","Retinol (regulates) ENSG00000237301.1",,"false","regulates","Retinol (regulates) ENSG00000237301.1",,"ENSG00000237301.1","blood.muscle","0.17742658066336"
"9","regulates","EE","Retinol (regulates) GHRLOS",,"false","regulates","Retinol (regulates) GHRLOS",,"ENSG00000240288.8","blood.muscle","0.101951485840184"
"9","regulates","EE","Retinol (regulates) STAG3L5P",,"false","regulates","Retinol (regulates) STAG3L5P",,"ENSG00000242294.6","blood.muscle","0.108786497359254"
"9","regulates","EE","Retinol (regulates) UPK3B",,"false","regulates","Retinol (regulates) UPK3B",,"ENSG00000243566.7","blood.muscle","0.13158161469477"
"9","regulates","EE","Retinol (regulates) ENSG00000243696.5",,"false","regulates","Retinol (regulates) ENSG00000243696.5",,"ENSG00000243696.5","blood.muscle","0.138699622782636"
"9","regulates","EE","Retinol (regulates) PPIEL",,"false","regulates","Retinol (regulates) PPIEL",,"ENSG00000243970.4","blood.muscle","0.101308162457187"
"9","regulates","EE","Retinol (regulates) ENSG00000244055.2",,"false","regulates","Retinol (regulates) ENSG00000244055.2",,"ENSG00000244055.2","blood.muscle","0.14196542591505"
"9","regulates","EE","Retinol (regulates) UBAP1L",,"false","regulates","Retinol (regulates) UBAP1L",,"ENSG00000246922.10","blood.muscle","0.299718053709028"
"9","regulates","EE","Retinol (regulates) MIR210HG",,"false","regulates","Retinol (regulates) MIR210HG",,"ENSG00000247095.4","blood.muscle","0.15906573450944"
"9","regulates","EE","Retinol (regulates) FAM13A-AS1",,"false","regulates","Retinol (regulates) FAM13A-AS1",,"ENSG00000248019.3","blood.muscle","0.326953956124612"
"9","regulates","EE","Retinol (regulates) SRP14-DT",,"false","regulates","Retinol (regulates) SRP14-DT",,"ENSG00000248508.9","blood.muscle","0.124806856422464"
"9","regulates","EE","Retinol (regulates) ENSG00000248514.1",,"false","regulates","Retinol (regulates) ENSG00000248514.1",,"ENSG00000248514.1","blood.muscle","0.138914994064834"
"9","regulates","EE","Retinol (regulates) ENSG00000250575.1",,"false","regulates","Retinol (regulates) ENSG00000250575.1",,"ENSG00000250575.1","blood.muscle","0.146572603973682"
"9","regulates","EE","Retinol (regulates) ENSG00000253636.1",,"false","regulates","Retinol (regulates) ENSG00000253636.1",,"ENSG00000253636.1","blood.muscle","0.173654665816838"
"9","regulates","EE","Retinol (regulates) ATXN7L3B",,"false","regulates","Retinol (regulates) ATXN7L3B",,"ENSG00000253719.4","blood.muscle","0.270928103361113"
"9","regulates","EE","Retinol (regulates) ENSG00000254363.6",,"false","regulates","Retinol (regulates) ENSG00000254363.6",,"ENSG00000254363.6","blood.muscle","0.168769104328928"
"9","regulates","EE","Retinol (regulates) ENSG00000254469.9",,"false","regulates","Retinol (regulates) ENSG00000254469.9",,"ENSG00000254469.9","blood.muscle","0.101311615190041"
"9","regulates","EE","Retinol (regulates) LINC02421",,"false","regulates","Retinol (regulates) LINC02421",,"ENSG00000255970.1","blood.muscle","0.136334678330933"
"9","regulates","EE","Retinol (regulates) ENSG00000257497.2",,"false","regulates","Retinol (regulates) ENSG00000257497.2",,"ENSG00000257497.2","blood.muscle","0.144450827544761"
"9","regulates","EE","Retinol (regulates) ENSG00000258168.6",,"false","regulates","Retinol (regulates) ENSG00000258168.6",,"ENSG00000258168.6","blood.muscle","0.101529683837797"
"9","regulates","EE","Retinol (regulates) ENSG00000259351.1",,"false","regulates","Retinol (regulates) ENSG00000259351.1",,"ENSG00000259351.1","blood.muscle","0.107803341245283"
"9","regulates","EE","Retinol (regulates) ENSG00000264112.1",,"false","regulates","Retinol (regulates) ENSG00000264112.1",,"ENSG00000264112.1","blood.muscle","0.124358336508582"
"9","regulates","EE","Retinol (regulates) AGAP12P",,"false","regulates","Retinol (regulates) AGAP12P",,"ENSG00000265018.6","blood.muscle","0.182684190628894"
"9","regulates","EE","Retinol (regulates) MIR133A1HG",,"false","regulates","Retinol (regulates) MIR133A1HG",,"ENSG00000265142.9","blood.muscle","0.125690261799886"
"9","regulates","EE","Retinol (regulates) ENSG00000266918.1",,"false","regulates","Retinol (regulates) ENSG00000266918.1",,"ENSG00000266918.1","blood.muscle","0.178818599572326"
"9","regulates","EE","Retinol (regulates) ENSG00000269982.1",,"false","regulates","Retinol (regulates) ENSG00000269982.1",,"ENSG00000269982.1","blood.muscle","0.203372902847782"
"9","regulates","EE","Retinol (regulates) ENSG00000270127.2",,"false","regulates","Retinol (regulates) ENSG00000270127.2",,"ENSG00000270127.2","blood.muscle","0.1072763440489"
"9","regulates","EE","Retinol (regulates) GTF2IP13",,"false","regulates","Retinol (regulates) GTF2IP13",,"ENSG00000272556.3","blood.muscle","0.129139545624678"
"9","regulates","EE","Retinol (regulates) STAG3L5P-PVRIG2P-PILRB",,"false","regulates","Retinol (regulates) STAG3L5P-PVRIG2P-PILRB",,"ENSG00000272752.6","blood.muscle","0.299630429911782"
"9","regulates","EE","Retinol (regulates) RNA5-8SN3",,"false","regulates","Retinol (regulates) RNA5-8SN3",,"ENSG00000275215.1","blood.muscle","0.101677526405589"
"9","regulates","EE","Retinol (regulates) MARCKS",,"false","regulates","Retinol (regulates) MARCKS",,"ENSG00000277443.3","blood.muscle","0.101323037015342"
"9","regulates","EE","Retinol (regulates) 5_8S_rRNA",,"false","regulates","Retinol (regulates) 5_8S_rRNA",,"ENSG00000277739.1","blood.muscle","0.100572856534983"
"9","regulates","EE","Retinol (regulates) ENSG00000278959.1",,"false","regulates","Retinol (regulates) ENSG00000278959.1",,"ENSG00000278959.1","blood.muscle","0.10495655318254"
"9","regulates","EE","Retinol (regulates) HEIH",,"false","regulates","Retinol (regulates) HEIH",,"ENSG00000278970.3","blood.muscle","0.135880865713688"
"9","regulates","EE","Retinol (regulates) ENSG00000279159.1",,"false","regulates","Retinol (regulates) ENSG00000279159.1",,"ENSG00000279159.1","blood.muscle","0.100694501941181"
"9","regulates","EE","Retinol (regulates) ENSG00000279453.1",,"false","regulates","Retinol (regulates) ENSG00000279453.1",,"ENSG00000279453.1","blood.muscle","0.240647409954738"
"9","regulates","EE","Retinol (regulates) ENSG00000279722.1",,"false","regulates","Retinol (regulates) ENSG00000279722.1",,"ENSG00000279722.1","blood.muscle","0.123543033229767"
"9","regulates","EE","Retinol (regulates) ENSG00000279792.1",,"false","regulates","Retinol (regulates) ENSG00000279792.1",,"ENSG00000279792.1","blood.muscle","0.134771356158052"
"9","regulates","EE","Retinol (regulates) ENSG00000280046.1",,"false","regulates","Retinol (regulates) ENSG00000280046.1",,"ENSG00000280046.1","blood.muscle","0.120596548569427"
"9","regulates","EE","Retinol (regulates) ENSG00000280239.1",,"false","regulates","Retinol (regulates) ENSG00000280239.1",,"ENSG00000280239.1","blood.muscle","0.104521628155846"
"9","regulates","EE","Retinol (regulates) GTF2IP12",,"false","regulates","Retinol (regulates) GTF2IP12",,"ENSG00000283050.3","blood.muscle","0.137301064019564"
"9","regulates","EE","Retinol (regulates) RN7SK",,"false","regulates","Retinol (regulates) RN7SK",,"ENSG00000283293.1","blood.muscle","0.107689586023863"
"9","regulates","EE","Retinol (regulates) LINC02009",,"false","regulates","Retinol (regulates) LINC02009",,"ENSG00000283646.2","blood.muscle","0.260673555716299"
"9","regulates","EE","Retinol (regulates) ENSG00000284672.1",,"false","regulates","Retinol (regulates) ENSG00000284672.1",,"ENSG00000284672.1","blood.muscle","0.159618281247767"
"9","regulates","EE","Retinol (regulates) ENSG00000285103.2",,"false","regulates","Retinol (regulates) ENSG00000285103.2",,"ENSG00000285103.2","blood.muscle","0.138685168997252"
"9","regulates","EE","Retinol (regulates) ENSG00000285628.1",,"false","regulates","Retinol (regulates) ENSG00000285628.1",,"ENSG00000285628.1","blood.muscle","0.182934131164873"
"9","regulates","EE","Retinol (regulates) PRSS43P",,"false","regulates","Retinol (regulates) PRSS43P",,"ENSG00000286651.2","blood.muscle","0.111886129379922"
"9","regulates","EE","Retinol (regulates) ENSG00000286808.1",,"false","regulates","Retinol (regulates) ENSG00000286808.1",,"ENSG00000286808.1","blood.muscle","0.13175460966937"
"9","regulates","EE","Retinol (regulates) ENSG00000287868.1",,"false","regulates","Retinol (regulates) ENSG00000287868.1",,"ENSG00000287868.1","blood.muscle","0.114213675109865"
"9","regulates","EE","Retinol (regulates) ENSG00000287978.1",,"false","regulates","Retinol (regulates) ENSG00000287978.1",,"ENSG00000287978.1","blood.muscle","0.121725082668042"
"9","regulates","EE","Retinol (regulates) ENSG00000288700.2",,"false","regulates","Retinol (regulates) ENSG00000288700.2",,"ENSG00000288700.2","blood.muscle","0.110152545294659"
"9","regulates","EE","Retinol (regulates) ENSG00000288777.1",,"false","regulates","Retinol (regulates) ENSG00000288777.1",,"ENSG00000288777.1","blood.muscle","0.371210066828317"
"9","regulates","EE","Retinol (regulates) ENSG00000289345.1",,"false","regulates","Retinol (regulates) ENSG00000289345.1",,"ENSG00000289345.1","blood.muscle","0.13545025611554"
"9","regulates","EE","Retinol (regulates) ENSG00000289346.1",,"false","regulates","Retinol (regulates) ENSG00000289346.1",,"ENSG00000289346.1","blood.muscle","0.166179114832884"
"9","regulates","EE","Retinol (regulates) ENSG00000289444.1",,"false","regulates","Retinol (regulates) ENSG00000289444.1",,"ENSG00000289444.1","blood.muscle","0.139345146038577"
"9","regulates","EE","Uridine (regulates) STPG1",,"false","regulates","Uridine (regulates) STPG1",,"ENSG00000001460.18","blood.muscle","0.256831020382193"
"9","regulates","EE","Uridine (regulates) TSPOAP1",,"false","regulates","Uridine (regulates) TSPOAP1",,"ENSG00000005379.17","blood.muscle","0.17990319808934"
"9","regulates","EE","Uridine (regulates) GCFC2",,"false","regulates","Uridine (regulates) GCFC2",,"ENSG00000005436.14","blood.muscle","0.108925245358572"
"9","regulates","EE","Uridine (regulates) BAIAP3",,"false","regulates","Uridine (regulates) BAIAP3",,"ENSG00000007516.14","blood.muscle","0.101205941679739"
"9","regulates","EE","Uridine (regulates) FAM13B",,"false","regulates","Uridine (regulates) FAM13B",,"ENSG00000031003.11","blood.muscle","0.13203701065668"
"9","regulates","EE","Uridine (regulates) PREX2",,"false","regulates","Uridine (regulates) PREX2",,"ENSG00000046889.19","blood.muscle","0.133131100574529"
"9","regulates","EE","Uridine (regulates) LTBP1",,"false","regulates","Uridine (regulates) LTBP1",,"ENSG00000049323.16","blood.muscle","0.171054720347608"
"9","regulates","EE","Uridine (regulates) TTC17",,"false","regulates","Uridine (regulates) TTC17",,"ENSG00000052841.15","blood.muscle","0.160513762887217"
"9","regulates","EE","Uridine (regulates) FAM168A",,"false","regulates","Uridine (regulates) FAM168A",,"ENSG00000054965.11","blood.muscle","0.1296747404097"
"9","regulates","EE","Uridine (regulates) KIF26A",,"false","regulates","Uridine (regulates) KIF26A",,"ENSG00000066735.15","blood.muscle","0.145968354572171"
"9","regulates","EE","Uridine (regulates) CLEC2D",,"false","regulates","Uridine (regulates) CLEC2D",,"ENSG00000069493.15","blood.muscle","0.121625806162344"
"9","regulates","EE","Uridine (regulates) SEL1L",,"false","regulates","Uridine (regulates) SEL1L",,"ENSG00000071537.14","blood.muscle","0.136258392745684"
"9","regulates","EE","Uridine (regulates) SIDT1",,"false","regulates","Uridine (regulates) SIDT1",,"ENSG00000072858.11","blood.muscle","0.105796470991132"
"9","regulates","EE","Uridine (regulates) LMAN1",,"false","regulates","Uridine (regulates) LMAN1",,"ENSG00000074695.6","blood.muscle","0.153742064534073"
"9","regulates","EE","Uridine (regulates) ZZEF1",,"false","regulates","Uridine (regulates) ZZEF1",,"ENSG00000074755.15","blood.muscle","0.184735258042298"
"9","regulates","EE","Uridine (regulates) ITGAE",,"false","regulates","Uridine (regulates) ITGAE",,"ENSG00000083457.12","blood.muscle","0.102929852403418"
"9","regulates","EE","Uridine (regulates) RBBP9",,"false","regulates","Uridine (regulates) RBBP9",,"ENSG00000089050.16","blood.muscle","0.278639905827955"
"9","regulates","EE","Uridine (regulates) ANAPC5",,"false","regulates","Uridine (regulates) ANAPC5",,"ENSG00000089053.13","blood.muscle","0.323441286874903"
"9","regulates","EE","Uridine (regulates) AGO1",,"false","regulates","Uridine (regulates) AGO1",,"ENSG00000092847.13","blood.muscle","0.109769792212222"
"9","regulates","EE","Uridine (regulates) PPIL2",,"false","regulates","Uridine (regulates) PPIL2",,"ENSG00000100023.20","blood.muscle","0.196076314591902"
"9","regulates","EE","Uridine (regulates) CARD10",,"false","regulates","Uridine (regulates) CARD10",,"ENSG00000100065.15","blood.muscle","0.141604558431675"
"9","regulates","EE","Uridine (regulates) CHD8",,"false","regulates","Uridine (regulates) CHD8",,"ENSG00000100888.15","blood.muscle","0.108157221870103"
"9","regulates","EE","Uridine (regulates) RABGGTA",,"false","regulates","Uridine (regulates) RABGGTA",,"ENSG00000100949.15","blood.muscle","0.107650579001526"
"9","regulates","EE","Uridine (regulates) ZMYND8",,"false","regulates","Uridine (regulates) ZMYND8",,"ENSG00000101040.20","blood.muscle","0.108522399449305"
"9","regulates","EE","Uridine (regulates) NFATC2",,"false","regulates","Uridine (regulates) NFATC2",,"ENSG00000101096.20","blood.muscle","0.125751239376559"
"9","regulates","EE","Uridine (regulates) CDADC1",,"false","regulates","Uridine (regulates) CDADC1",,"ENSG00000102543.14","blood.muscle","0.104099481987075"
"9","regulates","EE","Uridine (regulates) WDR59",,"false","regulates","Uridine (regulates) WDR59",,"ENSG00000103091.15","blood.muscle","0.203782536019052"
"9","regulates","EE","Uridine (regulates) ABCC1",,"false","regulates","Uridine (regulates) ABCC1",,"ENSG00000103222.20","blood.muscle","0.114841095905076"
"9","regulates","EE","Uridine (regulates) MTHFSD",,"false","regulates","Uridine (regulates) MTHFSD",,"ENSG00000103248.19","blood.muscle","0.119588746853933"
"9","regulates","EE","Uridine (regulates) LEPROTL1",,"false","regulates","Uridine (regulates) LEPROTL1",,"ENSG00000104660.19","blood.muscle","0.100727797976338"
"9","regulates","EE","Uridine (regulates) TUBB4A",,"false","regulates","Uridine (regulates) TUBB4A",,"ENSG00000104833.12","blood.muscle","0.187094996317132"
"9","regulates","EE","Uridine (regulates) SARS2",,"false","regulates","Uridine (regulates) SARS2",,"ENSG00000104835.15","blood.muscle","0.121711794834734"
"9","regulates","EE","Uridine (regulates) TYK2",,"false","regulates","Uridine (regulates) TYK2",,"ENSG00000105397.14","blood.muscle","0.141126512197008"
