contrast,collection,database,set_id,set,set_short,set_size,set_size_DB,size_ratio,set_size_in_input,input_size,background_size,p_value,adj_p_value
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15590,PTMSIGDB_PERT-P100-DIA2_VU0155056,PTMSIGDB_PERT-P100-DIA2_VU0155056,54,110,0.491,2,40,15818,0.008211637,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15499,PTMSIGDB_PERT-P100-DIA2_CURCUMIN,PTMSIGDB_PERT-P100-DIA2_CURCUMIN,56,114,0.491,2,40,15818,0.008809066,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15591,PTMSIGDB_PERT-P100-DIA2_VX-970,PTMSIGDB_PERT-P100-DIA2_VX-970,62,175,0.354,2,40,15818,0.010714216,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PATH-NP,15455,PTMSIGDB_PATH-NP_TNF_ALPHA_PATHWAY,PTMSIGDB_PATH-NP_TNF_ALPHA_PATHWAY,5,13,0.385,1,40,15818,0.012581621,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PATH-NP,15456,PTMSIGDB_PATH-NP_TSH_PATHWAY,PTMSIGDB_PATH-NP_TSH_PATHWAY,5,13,0.385,1,40,15818,0.012581621,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15640,PTMSIGDB_PERT-PSP_CYCLIC_STRETCH,PTMSIGDB_PERT-PSP_CYCLIC_STRETCH,5,7,0.714,1,40,15818,0.012581621,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15653,PTMSIGDB_PERT-PSP_FIBRONECTIN,PTMSIGDB_PERT-PSP_FIBRONECTIN,5,10,0.5,1,40,15818,0.012581621,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15725,PTMSIGDB_PERT-PSP_VEGF,PTMSIGDB_PERT-PSP_VEGF,5,25,0.2,1,40,15818,0.012581621,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15576,PTMSIGDB_PERT-P100-DIA2_TBB,PTMSIGDB_PERT-P100-DIA2_TBB,69,146,0.473,2,40,15818,0.013145333,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15280,PTMSIGDB_KINASE-iKiP_MAPKAPK2,PTMSIGDB_KINASE-iKiP_MAPKAPK2,74,159,0.465,2,40,15818,0.015014985,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-PSP,15074,PTMSIGDB_KINASE-PSP_Ret/RET,PTMSIGDB_KINASE-PSP_Ret/RET,6,31,0.194,1,40,15818,0.01507936,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15538,PTMSIGDB_PERT-P100-DIA2_LOSMAPIMOD,PTMSIGDB_PERT-P100-DIA2_LOSMAPIMOD,76,179,0.425,2,40,15818,0.015793146,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15182,PTMSIGDB_KINASE-iKiP_DYRK1A,PTMSIGDB_KINASE-iKiP_DYRK1A,78,154,0.506,2,40,15818,0.016588344,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15561,PTMSIGDB_PERT-P100-DIA2_ROLIPRAM,PTMSIGDB_PERT-P100-DIA2_ROLIPRAM,79,164,0.482,2,40,15818,0.016992275,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15183,PTMSIGDB_KINASE-iKiP_DYRK1B,PTMSIGDB_KINASE-iKiP_DYRK1B,7,15,0.467,1,40,15818,0.017570937,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15255,PTMSIGDB_KINASE-iKiP_MAP2K6,PTMSIGDB_KINASE-iKiP_MAP2K6,7,16,0.438,1,40,15818,0.017570937,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15711,PTMSIGDB_PERT-PSP_SPHINGOSINE_1_PHOSPHATE,PTMSIGDB_PERT-PSP_SPHINGOSINE_1_PHOSPHATE,7,9,0.778,1,40,15818,0.017570937,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15271,PTMSIGDB_KINASE-iKiP_MAPK11,PTMSIGDB_KINASE-iKiP_MAPK11,81,212,0.382,2,40,15818,0.017812687,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15530,PTMSIGDB_PERT-P100-DIA2_IPI145,PTMSIGDB_PERT-P100-DIA2_IPI145,81,202,0.401,2,40,15818,0.017812687,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15559,PTMSIGDB_PERT-P100-DIA2_RGFP966,PTMSIGDB_PERT-P100-DIA2_RGFP966,82,161,0.509,2,40,15818,0.018229122,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15571,PTMSIGDB_PERT-P100-DIA2_SOTRASTAURIN,PTMSIGDB_PERT-P100-DIA2_SOTRASTAURIN,82,170,0.482,2,40,15818,0.018229122,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15526,PTMSIGDB_PERT-P100-DIA2_GSK126,PTMSIGDB_PERT-P100-DIA2_GSK126,84,181,0.464,2,40,15818,0.019074341,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15546,PTMSIGDB_PERT-P100-DIA2_OKADAIC_ACID,PTMSIGDB_PERT-P100-DIA2_OKADAIC_ACID,84,185,0.454,2,40,15818,0.019074341,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15542,PTMSIGDB_PERT-P100-DIA2_MOMELOTINIB,PTMSIGDB_PERT-P100-DIA2_MOMELOTINIB,85,181,0.47,2,40,15818,0.019503079,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15314,PTMSIGDB_KINASE-iKiP_NUAK1,PTMSIGDB_KINASE-iKiP_NUAK1,8,26,0.308,1,40,15818,0.020056369,0.104431439
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15518,PTMSIGDB_PERT-P100-DIA2_FLAVOPIRIDOL,PTMSIGDB_PERT-P100-DIA2_FLAVOPIRIDOL,91,193,0.472,2,40,15818,0.022159913,0.110164637
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15581,PTMSIGDB_PERT-P100-DIA2_TRICHOSTATIN_A,PTMSIGDB_PERT-P100-DIA2_TRICHOSTATIN_A,92,194,0.474,2,40,15818,0.022616581,0.110164637
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15665,PTMSIGDB_PERT-PSP_HGF,PTMSIGDB_PERT-PSP_HGF,10,24,0.417,1,40,15818,0.025008854,0.117126857
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15573,PTMSIGDB_PERT-P100-DIA2_STAUROSPORINE,PTMSIGDB_PERT-P100-DIA2_STAUROSPORINE,252,597,0.422,3,40,15818,0.02559726,0.117126857
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15391,PTMSIGDB_KINASE-iKiP_STK33,PTMSIGDB_KINASE-iKiP_STK33,11,22,0.5,1,40,15818,0.027475937,0.118539043
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PATH-NP,15432,PTMSIGDB_PATH-NP_CRH_PATHWAY,PTMSIGDB_PATH-NP_CRH_PATHWAY,11,18,0.611,1,40,15818,0.027475937,0.118539043
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15580,PTMSIGDB_PERT-P100-DIA2_TRETINOIN,PTMSIGDB_PERT-P100-DIA2_TRETINOIN,108,225,0.48,2,40,15818,0.030439547,0.126348956
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15476,PTMSIGDB_PERT-P100-DIA2_AMIODARONE,PTMSIGDB_PERT-P100-DIA2_AMIODARONE,109,248,0.44,2,40,15818,0.030959678,0.126348956
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15256,PTMSIGDB_KINASE-iKiP_MAP2K7,PTMSIGDB_KINASE-iKiP_MAP2K7,14,28,0.5,1,40,15818,0.034840723,0.13472113
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15260,PTMSIGDB_KINASE-iKiP_MAP3K2,PTMSIGDB_KINASE-iKiP_MAP3K2,14,40,0.35,1,40,15818,0.034840723,0.13472113
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15276,PTMSIGDB_KINASE-iKiP_MAPK3.ERK1,PTMSIGDB_KINASE-iKiP_MAPK3.ERK1,120,304,0.395,2,40,15818,0.03691074,0.13472113
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15331,PTMSIGDB_KINASE-iKiP_PIK3R5,PTMSIGDB_KINASE-iKiP_PIK3R5,15,32,0.469,1,40,15818,0.037283545,0.13472113
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15186,PTMSIGDB_KINASE-iKiP_DYRK4,PTMSIGDB_KINASE-iKiP_DYRK4,121,272,0.445,2,40,15818,0.037472102,0.13472113
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-PSP,15082,PTMSIGDB_KINASE-PSP_Src/SRC,PTMSIGDB_KINASE-PSP_Src/SRC,16,554,0.029,1,40,15818,0.03972034,0.136312983
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15703,PTMSIGDB_PERT-PSP_RAPAMYCIN,PTMSIGDB_PERT-PSP_RAPAMYCIN,16,37,0.432,1,40,15818,0.03972034,0.136312983
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-PSP,14879,PTMSIGDB_KINASE-PSP_CAMK2A,PTMSIGDB_KINASE-PSP_CAMK2A,18,145,0.124,1,40,15818,0.0445759,0.146325237
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15228,PTMSIGDB_KINASE-iKiP_HIPK4,PTMSIGDB_KINASE-iKiP_HIPK4,18,55,0.327,1,40,15818,0.0445759,0.146325237
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15278,PTMSIGDB_KINASE-iKiP_MAPK8.JNK1,PTMSIGDB_KINASE-iKiP_MAPK8.JNK1,136,380,0.358,2,40,15818,0.046278743,0.147837479
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15253,PTMSIGDB_KINASE-iKiP_MAP2K4,PTMSIGDB_KINASE-iKiP_MAP2K4,19,41,0.463,1,40,15818,0.046994695,0.147837479
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15337,PTMSIGDB_KINASE-iKiP_PLK1,PTMSIGDB_KINASE-iKiP_PLK1,20,156,0.128,1,40,15818,0.04940752,0.152255826
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15295,PTMSIGDB_KINASE-iKiP_MOK,PTMSIGDB_KINASE-iKiP_MOK,22,79,0.278,1,40,15818,0.054215313,0.163730246
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15229,PTMSIGDB_KINASE-iKiP_ICK,PTMSIGDB_KINASE-iKiP_ICK,23,96,0.24,1,40,15818,0.056610311,0.165749512
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15272,PTMSIGDB_KINASE-iKiP_MAPK12,PTMSIGDB_KINASE-iKiP_MAPK12,153,430,0.356,2,40,15818,0.057079302,0.165749512
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PATH-NP,15454,PTMSIGDB_PATH-NP_TIE2_PATHWAY,PTMSIGDB_PATH-NP_TIE2_PATHWAY,24,83,0.289,1,40,15818,0.058999396,0.168092618
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15117,PTMSIGDB_KINASE-iKiP_AKT2,PTMSIGDB_KINASE-iKiP_AKT2,25,72,0.347,1,40,15818,0.061382581,0.168523085
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15369,PTMSIGDB_KINASE-iKiP_RPS6KA3,PTMSIGDB_KINASE-iKiP_RPS6KA3,25,59,0.424,1,40,15818,0.061382581,0.168523085
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-PSP,15626,PTMSIGDB_PERT-PSP_ANTI_CD3,PTMSIGDB_PERT-PSP_ANTI_CD3,26,74,0.351,1,40,15818,0.06375988,0.171923963
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15288,PTMSIGDB_KINASE-iKiP_MATK.CTK,PTMSIGDB_KINASE-iKiP_MATK.CTK,27,83,0.325,1,40,15818,0.066131309,0.17518996
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15269,PTMSIGDB_KINASE-iKiP_MAPK1.ERK2,PTMSIGDB_KINASE-iKiP_MAPK1.ERK2,174,448,0.388,2,40,15818,0.071498915,0.186143728
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15358,PTMSIGDB_KINASE-iKiP_PRKX,PTMSIGDB_KINASE-iKiP_PRKX,30,67,0.448,1,40,15818,0.073210511,0.187038494
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15332,PTMSIGDB_KINASE-iKiP_PIM1,PTMSIGDB_KINASE-iKiP_PIM1,31,141,0.22,1,40,15818,0.075558597,0.187038494
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15375,PTMSIGDB_KINASE-iKiP_SGK1,PTMSIGDB_KINASE-iKiP_SGK1,31,82,0.378,1,40,15818,0.075558597,0.187038494
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15306,PTMSIGDB_KINASE-iKiP_NEK7,PTMSIGDB_KINASE-iKiP_NEK7,32,197,0.162,1,40,15818,0.077900882,0.189726342
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15225,PTMSIGDB_KINASE-iKiP_HIPK1,PTMSIGDB_KINASE-iKiP_HIPK1,33,47,0.702,1,40,15818,0.080237381,0.192314992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15160,PTMSIGDB_KINASE-iKiP_CDK9-CCNT1,PTMSIGDB_KINASE-iKiP_CDK9-CCNT1,38,105,0.362,1,40,15818,0.091833559,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15219,PTMSIGDB_KINASE-iKiP_GRK5,PTMSIGDB_KINASE-iKiP_GRK5,38,169,0.225,1,40,15818,0.091833559,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15204,PTMSIGDB_KINASE-iKiP_ERBB2,PTMSIGDB_KINASE-iKiP_ERBB2,41,84,0.488,1,40,15818,0.098722711,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15286,PTMSIGDB_KINASE-iKiP_MARK4,PTMSIGDB_KINASE-iKiP_MARK4,41,173,0.237,1,40,15818,0.098722711,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15372,PTMSIGDB_KINASE-iKiP_RPS6KA6,PTMSIGDB_KINASE-iKiP_RPS6KA6,41,108,0.38,1,40,15818,0.098722711,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15524,PTMSIGDB_PERT-P100-DIA2_GSK-J4,PTMSIGDB_PERT-P100-DIA2_GSK-J4,41,80,0.512,1,40,15818,0.098722711,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15568,PTMSIGDB_PERT-P100-DIA2_SIROLIMUS,PTMSIGDB_PERT-P100-DIA2_SIROLIMUS,41,100,0.41,1,40,15818,0.098722711,0.212958992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15309,PTMSIGDB_KINASE-iKiP_NLK,PTMSIGDB_KINASE-iKiP_NLK,44,131,0.336,1,40,15818,0.105560901,0.218352001
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15511,PTMSIGDB_PERT-P100-DIA2_EPZ-5687,PTMSIGDB_PERT-P100-DIA2_EPZ-5687,44,108,0.407,1,40,15818,0.105560901,0.218352001
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15551,PTMSIGDB_PERT-P100-DIA2_PD-0332991,PTMSIGDB_PERT-P100-DIA2_PD-0332991,44,112,0.393,1,40,15818,0.105560901,0.218352001
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15480,PTMSIGDB_PERT-P100-DIA2_BELINOSTAT,PTMSIGDB_PERT-P100-DIA2_BELINOSTAT,46,111,0.414,1,40,15818,0.110091563,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15521,PTMSIGDB_PERT-P100-DIA2_GELDANAMYCIN,PTMSIGDB_PERT-P100-DIA2_GELDANAMYCIN,46,111,0.414,1,40,15818,0.110091563,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15339,PTMSIGDB_KINASE-iKiP_PLK3,PTMSIGDB_KINASE-iKiP_PLK3,48,233,0.206,1,40,15818,0.114599847,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15373,PTMSIGDB_KINASE-iKiP_RPS6KB1,PTMSIGDB_KINASE-iKiP_RPS6KB1,48,180,0.267,1,40,15818,0.114599847,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15474,PTMSIGDB_PERT-P100-DIA2_1271738-62-5,PTMSIGDB_PERT-P100-DIA2_1271738-62-5,49,101,0.485,1,40,15818,0.116845631,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15527,PTMSIGDB_PERT-P100-DIA2_GSK525762A,PTMSIGDB_PERT-P100-DIA2_GSK525762A,49,116,0.422,1,40,15818,0.116845631,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15505,PTMSIGDB_PERT-P100-DIA2_DEXAMETHASONE,PTMSIGDB_PERT-P100-DIA2_DEXAMETHASONE,50,115,0.435,1,40,15818,0.11908586,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15176,PTMSIGDB_KINASE-iKiP_CSNK2A1.CK2A1,PTMSIGDB_KINASE-iKiP_CSNK2A1.CK2A1,51,100,0.51,1,40,15818,0.121320548,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15481,PTMSIGDB_PERT-P100-DIA2_BIX-01294,PTMSIGDB_PERT-P100-DIA2_BIX-01294,52,118,0.441,1,40,15818,0.123549709,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15344,PTMSIGDB_KINASE-iKiP_PRKCB,PTMSIGDB_KINASE-iKiP_PRKCB,53,159,0.333,1,40,15818,0.125773355,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15578,PTMSIGDB_PERT-P100-DIA2_TOFACITINIB,PTMSIGDB_PERT-P100-DIA2_TOFACITINIB,54,117,0.462,1,40,15818,0.127991501,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15483,PTMSIGDB_PERT-P100-DIA2_BMS-345541,PTMSIGDB_PERT-P100-DIA2_BMS-345541,55,124,0.444,1,40,15818,0.130204159,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15543,PTMSIGDB_PERT-P100-DIA2_MS-275,PTMSIGDB_PERT-P100-DIA2_MS-275,55,124,0.444,1,40,15818,0.130204159,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15535,PTMSIGDB_PERT-P100-DIA2_KU-55933,PTMSIGDB_PERT-P100-DIA2_KU-55933,56,110,0.509,1,40,15818,0.132411343,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15149,PTMSIGDB_KINASE-iKiP_CDK2-CCNE1,PTMSIGDB_KINASE-iKiP_CDK2-CCNE1,58,140,0.414,1,40,15818,0.136809339,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15494,PTMSIGDB_PERT-P100-DIA2_CHIR99021,PTMSIGDB_PERT-P100-DIA2_CHIR99021,59,148,0.399,1,40,15818,0.139000178,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15552,PTMSIGDB_PERT-P100-DIA2_PD0325901,PTMSIGDB_PERT-P100-DIA2_PD0325901,59,122,0.484,1,40,15818,0.139000178,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15533,PTMSIGDB_PERT-P100-DIA2_KN-62,PTMSIGDB_PERT-P100-DIA2_KN-62,60,200,0.3,1,40,15818,0.141185596,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15378,PTMSIGDB_KINASE-iKiP_SIK1,PTMSIGDB_KINASE-iKiP_SIK1,61,185,0.33,1,40,15818,0.143365604,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PATH-NP,15433,PTMSIGDB_PATH-NP_EGFR1_PATHWAY,PTMSIGDB_PATH-NP_EGFR1_PATHWAY,61,495,0.123,1,40,15818,0.143365604,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15495,PTMSIGDB_PERT-P100-DIA2_CI-994,PTMSIGDB_PERT-P100-DIA2_CI-994,61,153,0.399,1,40,15818,0.143365604,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15482,PTMSIGDB_PERT-P100-DIA2_BIX-01338,PTMSIGDB_PERT-P100-DIA2_BIX-01338,62,132,0.47,1,40,15818,0.145540217,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15512,PTMSIGDB_PERT-P100-DIA2_EPZ004777,PTMSIGDB_PERT-P100-DIA2_EPZ004777,62,126,0.492,1,40,15818,0.145540217,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15506,PTMSIGDB_PERT-P100-DIA2_DINACICLIB,PTMSIGDB_PERT-P100-DIA2_DINACICLIB,63,151,0.417,1,40,15818,0.147709447,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15159,PTMSIGDB_KINASE-iKiP_CDK9-CCNK,PTMSIGDB_KINASE-iKiP_CDK9-CCNK,64,115,0.557,1,40,15818,0.149873308,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15586,PTMSIGDB_PERT-P100-DIA2_VEMURAFENIB,PTMSIGDB_PERT-P100-DIA2_VEMURAFENIB,64,150,0.427,1,40,15818,0.149873308,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15510,PTMSIGDB_PERT-P100-DIA2_EPZ-5676,PTMSIGDB_PERT-P100-DIA2_EPZ-5676,65,146,0.445,1,40,15818,0.152031812,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15516,PTMSIGDB_PERT-P100-DIA2_EX527,PTMSIGDB_PERT-P100-DIA2_EX527,65,148,0.439,1,40,15818,0.152031812,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15534,PTMSIGDB_PERT-P100-DIA2_KN-93,PTMSIGDB_PERT-P100-DIA2_KN-93,65,141,0.461,1,40,15818,0.152031812,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15583,PTMSIGDB_PERT-P100-DIA2_UNC-0646,PTMSIGDB_PERT-P100-DIA2_UNC-0646,65,145,0.448,1,40,15818,0.152031812,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15490,PTMSIGDB_PERT-P100-DIA2_CALPAIN_INHIBITOR_II,PTMSIGDB_PERT-P100-DIA2_CALPAIN_INHIBITOR_II,66,139,0.475,1,40,15818,0.154184971,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15563,PTMSIGDB_PERT-P100-DIA2_RUXOLITINIB,PTMSIGDB_PERT-P100-DIA2_RUXOLITINIB,66,170,0.388,1,40,15818,0.154184971,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15154,PTMSIGDB_KINASE-iKiP_CDK5-CDK5R1p35,PTMSIGDB_KINASE-iKiP_CDK5-CDK5R1p35,67,186,0.36,1,40,15818,0.1563328,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15488,PTMSIGDB_PERT-P100-DIA2_C646_(CHEMBL1797936),PTMSIGDB_PERT-P100-DIA2_C646_(CHEMBL1797936),67,146,0.459,1,40,15818,0.1563328,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-PSP,14925,PTMSIGDB_KINASE-PSP_ERK1/MAPK3,PTMSIGDB_KINASE-PSP_ERK1/MAPK3,68,384,0.177,1,40,15818,0.158475311,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15555,PTMSIGDB_PERT-P100-DIA2_PRI-724,PTMSIGDB_PERT-P100-DIA2_PRI-724,68,151,0.45,1,40,15818,0.158475311,0.219539193
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15492,PTMSIGDB_PERT-P100-DIA2_CC-401,PTMSIGDB_PERT-P100-DIA2_CC-401,70,154,0.455,1,40,15818,0.16274443,0.220132671
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15525,PTMSIGDB_PERT-P100-DIA2_GSK1210151A,PTMSIGDB_PERT-P100-DIA2_GSK1210151A,70,148,0.473,1,40,15818,0.16274443,0.220132671
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15270,PTMSIGDB_KINASE-iKiP_MAPK10.JNK3,PTMSIGDB_KINASE-iKiP_MAPK10.JNK3,72,164,0.439,1,40,15818,0.16699243,0.220132671
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15477,PTMSIGDB_PERT-P100-DIA2_AR_A014418,PTMSIGDB_PERT-P100-DIA2_AR_A014418,72,159,0.453,1,40,15818,0.16699243,0.220132671
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15572,PTMSIGDB_PERT-P100-DIA2_SP600125,PTMSIGDB_PERT-P100-DIA2_SP600125,72,158,0.456,1,40,15818,0.16699243,0.220132671
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15475,PTMSIGDB_PERT-P100-DIA2_AFURESERTIB,PTMSIGDB_PERT-P100-DIA2_AFURESERTIB,73,161,0.453,1,40,15818,0.169108542,0.220132671
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15577,PTMSIGDB_PERT-P100-DIA2_TG101348,PTMSIGDB_PERT-P100-DIA2_TG101348,73,150,0.487,1,40,15818,0.169108542,0.220132671
